,first-author,first-author-affiliation,last-author,last-author-affiliation,title
653,Conor Durkan,University of Edinburgh,Charlie Nash,The University of Edinburgh,Autoregressive Energy Machines
654,Kai Zhang,East China Normal University,Jie Zhang,Fudan University,Greedy Orthogonal Pivoting Algorithm for Non-Negative Matrix Factorization
655,Joshua Batson,Chan Zuckerberg Biohub,Loic Royer,Chan Zuckerberg Biohub,Noise2Self: Blind Denoising by Self-Supervision
656,Paroma Varma,Stanford University,Christopher Re,Stanford,Learning Dependency Structures for Weak Supervision Models
657,Henry Kuo,Columbia University,John Wright,"Columbia University, USA",Geometry and Symmetry in Short-and-Sparse Deconvolution
658,Di Wang,State University of New York at Buffalo,Jinhui Xu,SUNY Buffalo,On Sparse Linear Regression in the Local Differential Privacy Model
659,Di Wang,State University of New York at Buffalo,Jinhui Xu,SUNY Buffalo,Differentially Private Empirical Risk Minimization with Non-convex Loss Functions
660,Kareem Amin,Google Research,Sergei Vassilvitskii,Google,Bounding User Contributions: A Bias-Variance Trade-off in Differential Privacy
661,Haim Kaplan,Tel Aviv University and Google,Uri Stemmer,Ben-Gurion University,Differentially Private Learning of Geometric Concepts
662,L. Elisa Celis,Yale University,Nisheeth Vishnoi,Yale University,Toward Controlling Discrimination in Online Ad Auctions
663,Razieh Nabi,Johns Hopkins University,Ilya Shpitser,Johns Hopkins University,Learning Optimal Fair Policies
664,Jeremie Mary,CRITEO,Noureddine El Karoui,"Criteo AI Lab and UC, Berkeley",Fairness-Aware Learning for Continuous Attributes and Treatments
665,Bob C Williamson,ANU,Aditya Menon,Google,Fairness risk measures
666,Xingyu Chen,Duke University,Kamesh Munagala,Duke University,Proportionally Fair Clustering
667,Lingxiao Huang,EPFL,Nisheeth Vishnoi,Yale University,Stable and Fair Classification
668,Elliot Creager,University of Toronto,Richard Zemel,Vector Institute,Flexibly Fair Representation Learning by Disentanglement
669,Alekh Agarwal,Microsoft Research,Steven Wu,University of Minnesota, Fair Regression: Quantitative Definitions and Reduction-Based Algorithms
670,Berk Ustun,Harvard University,David Parkes,Harvard University,Fairness without Harm: Decoupled Classifiers with Preference Guarantees
671,Matthew Jagielski,Northeastern University,Jonathan Ullman,Northeastern University,Differentially Private Fair Learning
672,Paula Gordaliza,Institut de Mathématiques de Toulouse and IMUVA,Loubes Jean-Michel,Université Toulouse Paul Sabatier Institut de Mathématiques de Toulouse,Obtaining Fairness using Optimal Transport Theory
673,Hao Wang,Harvard University,Flavio Calmon,Harvard University,Repairing without Retraining: Avoiding Disparate Impact with Counterfactual Distributions
674,Hoda Heidari,ETHZ,Krishna Gummadi,MPI-SWS,On the Long-term Impact of Algorithmic Decision Policies: Effort Unfairness and Feature Segregation through Social Learning
675,Matt J. Kusner,The Alan Turing Institute,Ricardo Silva,University College London,Making Decisions that Reduce Discriminatory Impacts
676,Chris Harshaw,Yale University,Amin Karbasi,Yale,"Submodular Maximization beyond Non-negativity: Guarantees, Fast Algorithms, and Applications"
677,Sreenivas Gollapudi,Google Research,Debmalya Panigrahi,Duke University,Online Algorithms for Rent-Or-Buy with Expert Advice
678,Matthew Fahrbach,Georgia Institute of Technology,Morteza Zadimoghaddam,Google,Non-monotone Submodular Maximization with Nearly Optimal Adaptivity and Query Complexity
679,Hossein Bateni,Google Research,Afshin Rostamizadeh,Google,Categorical Feature Compression via Submodular Optimization
680,Tingran Gao,University of Chicago,Jane Zhao,University of Illinois at Urbana Champaign,Multi-Frequency Phase Synchronization
681,Ravi Kumar,Google,David Woodruff,Carnegie Mellon University,Faster Algorithms for Binary Matrix Factorization
682,Niru Maheswaranathan,Google Brain,Jascha Sohl-Dickstein,Google Brain,Guided evolutionary strategies: augmenting random search with surrogate gradients
683,Johannes Kirschner,ETH Zurich,Andreas Krause,ETH Zurich,Adaptive and Safe Bayesian Optimization in High Dimensions via One-Dimensional Subspaces
684,Hubert Eichner,Google,Kunal Talwar,Google,Semi-Cyclic Stochastic Gradient Descent
685,Ashok Cutkosky,Google,Tamas Sarlos,Google,Matrix-Free Preconditioning in Online Learning
686,Aviv Rosenberg,Tel Aviv University,Yishay Mansour,Google and Tel Aviv University,Online Convex Optimization in Adversarial Markov Decision Processes
687,Adrian Rivera Cardoso,Georgia Institute of Technology,Huan Xu,Georgia Tech,Competing Against Nash Equilibria in Adversarially Changing Zero-Sum Games
688,Corinna Cortes,Google Research,Scott Yang,D. E. Shaw & Co.,Online Learning with Sleeping Experts and Feedback Graphs
689,Xiao Zhang,Tianjin University,Shizhong Liao,Tianjin University,Incremental Randomized Sketching for Online Kernel Learning
690,Michal Kempka,Poznan University of Technology,Manfred K. Warmuth,UC Santa Cruz & Google Inc.,Adaptive Scale-Invariant Online Algorithms for Learning Linear Models
691,Naman Agarwal,Google AI Princeton,Karan Singh,Princeton University,Online Control with Adversarial Disturbances
692,Alon Resler,Tel Aviv University,Yishay Mansour,Google and Tel Aviv University,Adversarial Online Learning with noise
693,Zalán Borsos,ETH Zurich,Andreas Krause,ETH Zurich,Online Variance Reduction with Mixtures
694,Alina Beygelzimer,Yahoo Research,Chicheng Zhang,Microsoft Research,Bandit Multiclass Linear Classification: Efficient Algorithms for the Separable Case
695,Alon Cohen,Technion and Google,Yishay Mansour,Google and Tel Aviv University,Learning Linear-Quadratic Regulators Efficiently with only $\sqrt{T}$ Regret
696,King Tim Mann,DeepMind,Prav Srinivasan,DeepMind,Learning from Delayed Outcomes via Proxies with Applications to Recommender Systems
697,Lijun Zhang,Nanjing University,Zhi-Hua Zhou,Nanjing University,Adaptive Regret of Convex and Smooth Functions
698,Jianjun Yuan,University of Minnesota,Andrew Lamperski,University of Minnesota,Online Adaptive Principal Component Analysis and Its extensions
699,Yasin Abbasi-Yadkori,Adobe Research,Gellért Weisz,DeepMind,POLITEX: Regret Bounds for Policy Iteration using Expert Prediction
700,Ashok Cutkosky,Google,Ashok Cutkosky,Google,"Anytime Online-to-Batch, Optimism and Acceleration"
701,Nikolaos Liakopoulos,Huawei Paris Research Center,Panayotis Mertikopoulos,CNRS,Cautious Regret Minimization: Online Optimization with Long-Term Budget Constraints
702,Frederik Benzing,ETH Zurich,Angelika Steger,ETH Zurich,Optimal Kronecker-Sum Approximation of Real Time Recurrent Learning
703,James A. Grant,Lancaster University,Enrique Munoz De Cote,PROWLER.io,Adaptive Sensor Placement for Continuous Spaces
704,Peter Bartlett,UC Berkeley,Michal Valko,DeepMind,Scale-free adaptive planning for deterministic dynamics & discounted rewards
705,Jayadev Acharya,Cornell University,Himanshu Tyagi,IISC,Communication-Constrained Inference and the Role of Shared Randomness
706,Hossein Shokri Ghadikolaei,KTH Royal Institute of Technology,Mikael Skoglund,KTH Royal Institute of Technology,Learning and Data Selection in Big Datasets
707,Tongyang Li,University of Maryland,Xiaodi Wu,University of Maryland,Sublinear quantum algorithms for training linear and kernel-based classifiers
708,Mehryar Mohri,Courant Institute and Google Research,Ananda Suresh,Google,Agnostic Federated Learning
709,Jaime Roquero Gimenez,Stanford University,James Zou,Stanford University,Discovering Conditionally Salient Features with Statistical Guarantees
710,Nikunj Saunshi,Princeton University,Hrishi Khandeparkar,Princeton University,A Theoretical Analysis of Contrastive Unsupervised Representation Learning
711,Alexander Golovnev,Harvard,Balazs Szorenyi,Yahoo Research,The information-theoretic value of unlabeled data in semi-supervised learning
712,Eric Arazo,Insight Centre for Data Analytics (DCU),Kevin McGuinness,Insight Centre for Data Analytics,Unsupervised Label Noise Modeling and Loss Correction
713,Yifan Wu,Carnegie Mellon University,Zachary Lipton,Carnegie Mellon University,Domain Adaptation with Asymmetrically-Relaxed Distribution Alignment
714,Soumya Basu,University of Texas at Austin,Sanjay Shakkottai,University of Texas at Austin,Pareto Optimal Streaming Unsupervised Classification
715,Arthur Mensch,ENS,Gabriel Peyré,CNRS and ENS,Geometric Losses for Distributional Learning
716,Yu-Guan Hsieh,École normale supérieure,Masashi Sugiyama,RIKEN / The University of Tokyo,"Classification from Positive, Unlabeled and Biased Negative Data"
717,Takashi Ishida,The University of Tokyo / RIKEN,Masashi Sugiyama,RIKEN / The University of Tokyo,Complementary-Label Learning for Arbitrary Losses and Models
718,Maxwell Nye,MIT,Armando Solar-Lezama,MIT,Learning to Infer Program Sketches
719,Huaxiu Yao,Pennsylvania State University,Zhenhui (Jessie) Li,Penn State University,Hierarchically Structured Meta-learning
720,Yuchen Zhang,Tsinghua University,Michael Jordan,UC Berkeley,Bridging Theory and Algorithm for Domain Adaptation
721,Shani Gamrian,Bar Ilan University,Yoav Goldberg,,Transfer Learning for Related Reinforcement Learning Tasks via Image-to-Image Translation
722,Yunhun Jang,OMNIOUS,Jinwoo Shin,"KAIST, AITRICS",Learning What and Where to Transfer
723,Jennifer Jang,Uber,Heinrich Jiang,Google,DBSCAN++: Towards fast and scalable density clustering
724,Muhammed Fatih Balın,Bogazici ,James Zou,Stanford University,Concrete Autoencoders: Differentiable Feature Selection and Reconstruction
725,Hongteng Xu,"InfiniaML, Inc.",Lawrence Carin,Duke,Gromov-Wasserstein Learning for Graph Matching and Node Embedding
726,Pedro Mercado,Saarland University / University of Tübingen,Matthias Hein,University of Tübingen,Spectral Clustering of Signed Graphs via Matrix Power Means
727,Vladimir Braverman,Johns Hopkins University,Xuan Wu,Johns Hopkins University,Coresets for Ordered Weighted Clustering
728,Matthäus Kleindessner,Rutgers University,Jamie Morgenstern,Georgia Institute of Technology,Fair k-Center Clustering for Data Summarization
729,Silvio Lattanzi,Google Zurich,Christian Sohler,Google,A Better k-means++ Algorithm via Local Search
730,Yoshikazu Terada,Osaka University / RIKEN,Michio Yamamoto,Okayama University / RIKEN,Kernel Normalized Cut: a Theoretical Revisit
731,Matthäus Kleindessner,Rutgers University,Jamie Morgenstern,Georgia Institute of Technology,Guarantees for Spectral Clustering with Fairness Constraints
732,Nishant Yadav,University of Massachusetts Amherst,Andrew McCallum,UMass Amherst,Supervised Hierarchical Clustering with Exponential Linkage
733,Antoine Liutkus,Inria,Fabian-Robert Stöter,Inria,Sliced-Wasserstein Flows: Nonparametric Generative Modeling via Optimal Transport and Diffusions
734,Thanh Huy Nguyen,Telecom ParisTech,Gaël RICHARD,Télécom ParisTech,Non-Asymptotic Analysis of Fractional Langevin Monte Carlo for Non-Convex Optimization
735,Krzysztof Choromanski,Google Brain Robotics,Adrian Weller,"University of Cambridge, Alan Turing Institute",Unifying Orthogonal Monte Carlo Methods
736,Martin Zhang,Stanford University,David Tse,Stanford University,Adaptive Monte Carlo Multiple Testing via Multi-Armed Bandits
737,Ryan Turner,Uber AI Labs,Jason Yosinski,Uber Labs,Metropolis-Hastings Generative Adversarial Networks
738,Rob Cornish,Oxford,Arnaud Doucet,Oxford University,Scalable Metropolis-Hastings for Exact Bayesian Inference with Large Datasets
739,Alex Shestopaloff,The Alan Turing Institute / University of Edinburgh,Arnaud Doucet,Oxford University,Replica Conditional Sequential Monte Carlo
740,Alireza Rezaei,University of Washington,Shayan Oveis Gharan,University of Washington,A Polynomial Time MCMC Method for  Sampling from Continuous Determinantal Point Processes
741,Hongyu Ren,Stanford University,Stefano Ermon,Stanford University,Adaptive Antithetic Sampling for Variance Reduction
742,Amir Taghvaei,University of Illinois at Urbana-Champaign,Prashant Mehta,University of Illinois at Urbana-CHampaign,Accelerated Flow for Probability Distributions
743,Tai Yasuda,Carnegie Mellon University,Manuel Fernandez,Carnegie Mellon University,Tight Kernel Query Complexity of Kernel Ridge Regression and Kernel $k$-means Clustering
744,Kenneth  Clarkson,IBM Research,David Woodruff,Carnegie Mellon University,Dimensionality Reduction for Tukey Regression
745,Naman Agarwal,Google AI Princeton,Yi Zhang,Princeton University,Efficient Full-Matrix Adaptive Regularization
746,Ashok Makkuva,UIUC,Sewoong Oh,University of Washington,Breaking the gridlock in Mixture-of-Experts: Consistent and Efficient Algorithms
747,Quanming Yao,4Paradigm,Bo Han,RIKEN-AIP,Efficient Nonconvex Regularized Tensor Completion with Structure-aware Proximal Iterations
748,Ashish Katiyar,The University of Texas at Austin,Constantine Caramanis,University of Texas,Robust Estimation of Tree Structured Gaussian Graphical Models
749,Sejun Park,KAIST,Jinwoo Shin,"KAIST, AITRICS",Spectral Approximate Inference
750,Sinong Geng,Princeton University,Sanmi Koyejo,Illinois / Google,Partially Linear Additive Gaussian Graphical Models
751,Yue Yu,Lehigh University,Mo Yu,IBM T. J. Watson,DAG-GNN: DAG Structure Learning with Graph Neural Networks
752,Uthsav Chitra,Princeton University,Benjamin Raphael,Princeton University,Random Walks on Hypergraphs with Edge-Dependent Vertex Weights
753,Xiaojie Wang,University of Melbourne,Jianzhong Qi,The University of Melbourne,Doubly Robust Joint Learning for Recommendation on Data Missing Not at Random
754,Kubilay Atasu,IBM Research - Zurich,Thomas Mittelholzer,"HSR Univ. Applied Sciences, Rapperswil, Switzerland",Linear-Complexity Data-Parallel Earth Mover's Distance Approximations
755,Francisco Vargas,Babylon Health,Nils Hammerla,Babylon Health,Model Comparison for Semantic Grouping
756,Xiaoshuang Chen,Tsinghua Univerisity,Junzhou Huang,University of Texas at Arlington / Tencent AI Lab,RaFM: Rank-Aware Factorization Machines
757,Yi Su,Cornell University,Thorsten Joachims,Cornell,CAB: Continuous Adaptive Blending for Policy Evaluation and Learning
758,Szu-Wei Fu,National Taiwan University,Shou-De Lin,National Taiwan University,MetricGAN: Generative Adversarial Networks based Black-box Metric Scores Optimization for Speech Enhancement
759,Tavi Halperin,Hebrew University of Jerusalem,Yedid Hoshen,Hebrew University of Jerusalem and Facebook AI Research,Neural Separation of Observed and Unobserved Distributions
760,Yi Ren,Zhejiang University,Tie-Yan Liu,Microsoft,Almost Unsupervised Text to Speech and Automatic Speech Recognition
761,Kaizhi Qian,UIUC,Mark Hasegawa-Johnson,University of Illinois,AutoVC:  Zero-Shot Voice Style Transfer with Only Autoencoder Loss
762,Ronan Collobert,Facebook AI Research,Gabriel Synnaeve,Facebook AI Research,A fully differentiable beam search decoder
763,Jesse Anderton,Northeastern University,Javed Aslam,Northeastern University,Scaling Up Ordinal Embedding: A Landmark Approach
764,Aleksei Ustimenko,Yandex,Pavel Serdyukov,Yandex,Learning to select for a predefined ranking
765,Wenpin Tang,UCLA,Wenpin Tang,UCLA,Mallows ranking models: maximum likelihood estimate and regeneration
766,Chenyang ZHANG,University of Hong Kong,Guosheng Yin,University of Hong Kong,Fast and Stable Maximum Likelihood Estimation for Incomplete Multinomial Models
767,Jiaqi Gu,The University of Hong Kong,Guosheng Yin,University of Hong Kong,Fast Algorithm for Generalized Multinomial Models with Ranking Data
768,Julien Hendrickx,University of Catholique de Louvain,Venkatesh Saligrama,Boston University,Graph Resistance and Learning from Pairwise Comparisons
769,Jinseok Nam,Amazon,Johannes Fürnkranz,TU Darmstadt,Learning Context-dependent Label Permutations for Multi-label Classification
770,Arjun Seshadri,Stanford University,Johan Ugander,Stanford University,Discovering Context Effects from Raw Choice Data
771,Rohin Shah,UC Berkeley,Anca Dragan,"EECS Department, University of California, Berkeley","On the Feasibility of Learning, Rather than Assuming, Human Biases for Reward Inference"
772,Bing Su,"Institute of Software, Chinese Academy of Sciences",Ying Wu,Northwestern University,Learning Distance for Sequences by Learning a Ground Metric
