,first-author,first-author-affiliation,last-author,last-author-affiliation,title
648,Yehuda Dar,Rice University,Richard Baraniuk,OpenStax / Rice University,Subspace Fitting Meets Regression: The Effects of Supervision and  Orthonormality Constraints on Double Descent of Generalization Errors
649,Alex Gittens,Rensselaer Polytechnic Institute,Bülent Yener,Rensselaer Polytechnic Institute,Adaptive Sketching for Fast and Convergent Canonical Polyadic Decomposition
650,Wessel Bruinsma,University of Cambridge and Invenia Labs,Richard E Turner,University of Cambridge,Scalable Exact Inference in Multi-Output Gaussian Processes
651,Saeed Amizadeh,Microsoft,Kazuhito Koishida,Microsoft,"Neuro-Symbolic Visual Reasoning: Disentangling ""Visual"" from ""Reasoning"""
652,Laura Rieger,Technical University of Denmark,Bin Yu,"University of California, Berkeley",Interpretations are Useful: Penalizing Explanations to Align Neural Networks with Prior Knowledge
653,Thomas Scialom,reciTAL,Jacopo Staiano,reciTAL,Discriminative Adversarial Search for Abstractive Summarization
654,Angelos Katharopoulos,Idiap & EPFL,François Fleuret,University of Geneva,Transformers are RNNs: Fast Autoregressive Transformers with Linear Attention
655,Anastasia Koloskova,EPFL,Sebastian Stich,EPFL,A Unified Theory of Decentralized SGD with Changing Topology and Local Updates
656,Qiang Zhang,University College London,Emine Yilmaz,University College London,Self-Attentive Hawkes Process
657,Nicolai Engelmann,Technische Universitat Darmstadt,Heinz Koeppl,TU Darmstadt,Continuous Time Bayesian Networks with Clocks
658,Csaba Toth,University of Oxford,Harald Oberhauser,University of Oxford,Bayesian Learning from Sequential Data using Gaussian Processes with Signature Covariances
659,Federica Gerace,Institut de Physique Théorique,Lenka Zdeborova,CNRS,Generalisation error in learning with random features and the hidden manifold model
660,Nemanja Djuric,Uber ATG,Slobodan Vucetic,Temple University,Growing Adaptive Multi-hyperplane Machines
661,Samuel Smith,DeepMind,Soham De,DeepMind,On the Generalization Benefit of Noise in Stochastic Gradient Descent
662,Miles Lopes,"University of California, Davis",Jessie X.T. Chen,UC Davis,Estimating the Error of Randomized Newton Methods: A Bootstrap Approach
663,Srinivasan Arunachalam,IBM,Reevu Maity,Oxford University,Quantum Boosting
664,Nikola Konstantinov,IST Austria,Christoph H. Lampert,IST Austria,On the Sample Complexity of Adversarial Multi-Source PAC Learning
665,Cyrille W. Combettes,Georgia Institute of Technology,Sebastian Pokutta,ZIB,Boosting Frank-Wolfe by Chasing Gradients
666,Kirill Neklyudov,Samsung,Dmitry Vetrov,"Higher School of Economics, Samsung AI Center Moscow",Involutive MCMC: a Unifying Framework
667,Daniyar Chumbalov,EPFL,Matt Grossglauser,EPFL,Scalable and Efficient Comparison-based Search without Features
668,Pierre Ablin,CNRS and ENS,Thomas Moreau,Inria,Super-efficiency of automatic differentiation for functions defined as a minimum
669,Ramin Hasani,MIT,Radu Grosu,TU Wien,A Natural Lottery Ticket Winner: Reinforcement Learning with Ordinary Neural Circuits
670,Emmanuel Bengio,McGill University,Doina Precup,McGill University / DeepMind,Interference and Generalization in Temporal Difference Learning
671,Christos Matsoukas,KTH Royal Institute of Technology,Kevin Smith,KTH Royal Institute of Technology,Adding seemingly uninformative labels helps in low data regimes
672,Roberta Raileanu,NYU,Facebook Rob Fergus,"Facebook AI Research, NYU",Fast Adaptation to New Environments via Policy-Dynamics Value Functions
673,Amos Gropp,Weizmann Institute of Science,Yaron Lipman,Weizmann Institute of Science,Implicit Geometric Regularization for Learning Shapes
674,Markus Nagel,Qualcomm AI Research,Tijmen Blankevoort,Qualcomm,Up or Down? Adaptive Rounding for Post-Training Quantization
675,Rasheed El-Bouri,University of Oxford,David Clifton,University of Oxford,Student-Teacher Curriculum Learning via Reinforcement Learning: Predicting Hospital Inpatient Admission Location
676,Vien Van Mai,KTH Royal Institute of Technology,Mikael Johansson,KTH Royal Institute of Technology,Convergence of a Stochastic Gradient Method with Momentum for Non-Smooth Non-Convex Optimization
677,Joel Frank,Ruhr University Bochum,Thorsten Holz,Ruhr-Universität Bochum,Leveraging Frequency Analysis for Deep Fake Image Recognition
678,William Wilkinson,Aalto University,Arno Solin,Aalto University,State Space Expectation Propagation: Efficient Inference Schemes for Temporal Gaussian Processes
679,David Romero,Vrije Universiteit Amsterdam,Mark Hoogendoorn,Vrije Universiteit Amsterdam,Attentive Group Equivariant Convolutional Networks
680,Elad Sarafian,Bar-Ilan University,Sarit Kraus,Bar-Ilan University,Explicit Gradient Learning for Black-Box Optimization
681,Zoltán Á. Milacski,ELTE Eötvös Loránd University,Andras Lorincz,Eotvos Lorand University,VideoOneNet: Bidirectional Convolutional Recurrent OneNet with Trainable Data Steps for Video Processing
682,Alberto Maria Metelli,Politecnico di Milano,Marcello Restelli,Politecnico di Milano,Control Frequency Adaptation via Action Persistence in Batch Reinforcement Learning
683,Gal Yehuda,"Technion, I.I.T",Assaf Schuster,Technion,"It's Not What Machines Can Learn, It's What We Cannot Teach"
684,Filip Hanzely,KAUST,Peter Richtarik,KAUST,Variance Reduced Coordinate Descent with Acceleration: New Method With a Surprising Application to Finite-Sum Problems
685,samuel cohen,University College London,Marc Deisenroth,University College London,Healing Products of Gaussian Process Experts
686,Jorg Bornschein,DeepMind,Simon Osindero,DeepMind,"Small Data, Big Decisions: Model Selection in the Small-Data Regime"
687,Chen-Yu Wei,University of Southern California,Rahul Jain,USC,Model-free Reinforcement Learning in Infinite-horizon Average-reward Markov Decision Processes
688,Thomas Quinn,A2I2,Svetha Venkatesh,Deakin University,DeepCoDA: personalized interpretability for compositional health data
689,Vincent Dutordoir,PROWLER.io,James Hensman,PROWLER.io,Sparse Gaussian Processes with Spherical Harmonic Features
690,Guy Hacohen,Hebrew University of Jerusalem,Daphna Weinshall,"Hebrew University of Jerusalem, Israel",Let's Agree to Agree: Neural Networks Share Classification Order on Real Datasets
691,Aditya Rajagopal,Imperial College London,Christos-Savvas Bouganis,Imperial College London,Multi-Precision Policy Enforced Training (MuPPET) : A Precision-Switching Strategy for Quantised Fixed-Point Training of CNNs
692,Francesco Croce,University of Tuebingen,Matthias Hein,University of Tübingen,Reliable evaluation of adversarial robustness with an ensemble of diverse parameter-free attacks
693,Andrea Hornakova,Max Planck Institute for Informatics,Paul Swoboda,"MPI fuer Informatik, Saarbruecken",Lifted Disjoint Paths with Application in Multiple Object Tracking
694,Sung Whan Yoon,Ulsan National Institute of Science and Technology (UNIST),Jaekyun Moon,KAIST,XtarNet: Learning to Extract Task-Adaptive Representation for Incremental Few-Shot Learning
695,Yu Guang Wang,UNSW; MPI MIS,Yanan Fan,University of New South Wales,Haar Graph Pooling
696,Chengcheng Wan,University of Chicago,Michael Maire,University of Chicago,Orthogonalized SGD and Nested Architectures for Anytime Neural Networks
697,Vlad Niculae,Instituto de Telecomunicações // NIF 502854200,Andre Filipe Torres Martins,Instituto de Telecomunicacoes,LP-SparseMAP: Differentiable Relaxed Optimization for Sparse Structured Prediction
698,Adrià Puigdomenech Badia,Deepmind,Charles Blundell,DeepMind,Agent57: Outperforming the Atari Human Benchmark
699,Jin Xu,University of Oxford,Yee Whye Teh,Oxford and DeepMind,MetaFun: Meta-Learning with Iterative Functional Updates
700,Rixon Crane,The University of Queensland,Fred Roosta,University of Queensland,DINO: Distributed Newton-Type Optimization Method
701,Nathan Kallus,Cornell University,Masatoshi Uehara,Harvard University,Statistically Efficient Off-Policy Policy Gradients
702,Ioana Bica,University of Oxford,Mihaela van der Schaar,University of Cambridge and UCLA,Time Series Deconfounder: Estimating Treatment Effects over Time in the Presence of Hidden Confounders
703,Akifumi Wachi,IBM Research AI,Yanan Sui,Tsinghua University,Safe Reinforcement Learning in Constrained Markov Decision Processes
704,Yuko Kuroki,The University of Tokyo /RIKEN,Masashi Sugiyama,RIKEN / The University of Tokyo,Online Dense Subgraph Discovery via Blurred-Graph Feedback
705,Michihiro Yasunaga,Stanford University,Percy Liang,Stanford University,"Graph-based, Self-Supervised Program Repair from Diagnostic Feedback"
706,Kangrui Wang,The Alan Turing Institute,Mark Steel,University of Warwick,Non-separable Non-stationary random fields
707,Wei Chen,Microsoft,Zhijie Zhang,"Institute of Computing Technology, Chinese Academy of Sciences",Optimization from Structured Samples for Coverage Functions
708,Wuyang Chen,Texas A&M University,Anima Anandkumar,Amazon AI & Caltech,Automated Synthetic-to-Real Generalization
709,Yi-Hsuan Wu,National Tsing Hua University,Shan-Hung (Brandon) Wu,National Tsing Hua University,Adversarial Robustness via Runtime Masking and Cleansing
710,Zhiyu Yao,Tsinghua University,Jianmin Wang,Tsinghua University,Unsupervised Transfer Learning for Spatiotemporal Predictive Networks
711,Yihan Wang,Tsinghua University,Cho-Jui Hsieh,UCLA,On Lp-norm Robustness of Ensemble Decision Stumps and Trees
712,Yuchao Cai,"AI Lab, Samsung Research China - Beijing",Zhouchen Lin,Peking University,Boosted Histogram Transform for Regression
713,Inseop Chung,Seoul National University,NOJUN KWAK,Seoul National University,Feature-map-level Online Adversarial Knowledge Distillation
714,Alexia Jolicoeur-Martineau,Mila,Alexia Jolicoeur-Martineau,Mila,On Relativistic f-Divergences
715,Sai Ganesh Nagarajan,SUTD,Georgios Piliouras,Singapore University of Technology and Design,From Chaos to Order: Symmetry and Conservation Laws in Game Dynamics
716,Mingtian Zhang,UCL,David Barber,University College London,Spread Divergence
717,Hang Lai,Shanghai Jiao Tong University,Yong Yu,Shanghai Jiao Tong University,Bidirectional Model-based Policy Optimization
718,Shali Jiang,Washington University in St. Louis,Roman Garnett,Washington University in St. Louis,"BINOCULARS for efficient, nonmyopic sequential experimental design"
719,Yuxin Wen,South China University of Technology,Kui Jia,South China University of Technology,Towards Understanding the Regularization of Adversarial Robustness on Neural Networks
720,Kimon Fountoulakis,University of Waterloo,Shenghao Yang,University of Waterloo,p-Norm Flow Diffusion for Local Graph Clustering
721,Rachel Cummings,Georgia Tech,Wanrong Zhang,Georgia Institute of Technology,Privately detecting changes in unknown distributions
722,Quinlan Sykora,Uber ATG,Raquel Urtasun,Uber ATG & University of Toronto,Multi-Agent Routing Value Iteration Network
723,Blair Bilodeau,University of Toronto,Daniel Roy,University of Toronto; Vector Institute,Improved Bounds on Minimax Regret under Logarithmic Loss via Self-Concordance
724,Maggie Makar,MIT,David Sontag,Massachusetts Institute of Technology,Estimation of Bounds on Potential Outcomes For Decision Making
725,Shiyu Chang,MIT-IBM Watson AI Lab,Tommi Jaakkola,MIT,Invariant Rationalization
726, Hassan Rafique,The University of Iowa,Arshia Singhani,BASIS Independent Silicon Valley,Transparency Promotion with Model-Agnostic Linear Competitors
727,Edric Tam,Duke University,David Dunson,Duke University,Fiedler Regularization: Learning Neural Networks with Graph Sparsity
728,Krzysztof Choromanski,Google Brain Robotics,Vikas Sindhwani,Google,Stochastic Flows and Geometric Optimization on the Orthogonal Group
729,Songzhu Zheng,Stony Brook University,Chao Chen,Stony Brook University,Error-Bounded Correction of Noisy Labels
730,Tanmay Shankar,Facebook AI Research,Abhinav Gupta,Carnegie Mellon University,Learning Robot Skills with Temporal Variational Inference
731,Joon Kim,Carnegie Mellon University,Ameet Talwalkar,Carnegie Mellon University,FACT: A Diagnostic for Group Fairness Trade-offs
732,Yuan Deng,Duke University,Vahab Mirrokni,Google Research,Robust Pricing in Dynamic Mechanism Design
733,Ashley Edwards,Uber AI,Jason Yosinski,Deep Collective,"Estimating Q(s,s') with Deep Deterministic Dynamics Gradients"
734,Yunhua Xiang,University of Washington,Noah Simon,University of Washington,A Flexible Framework for Nonparametric Graphical Modeling that Accommodates Machine Learning
735,Kefan Dong,Tsinghua University,Tengyu Ma,Stanford,On the Expressivity of Neural Networks for Deep Reinforcement Learning
736,Xiao Shi Huang,Layer 6,Maksims Volkovs,Layer6 AI,Improving Transformer Optimization Through Better Initialization 
737,Micah Goldblum,University of Maryland,Tom Goldstein,University of Maryland,Unraveling Meta-Learning: Understanding Feature Representations for Few-Shot Tasks
738,Mingyuan Zhang,University of Pennsylvania,Shivani Agarwal,University of Pennsylvania,Convex Calibrated Surrogates for the Multi-Label F-Measure
739,Jiaming Song,Stanford,Stefano Ermon,Stanford University,Bridging the Gap Between f-GANs and Wasserstein GANs
740,Tongzhou Wang,MIT,Phillip Isola,MIT,Understanding Contrastive Representation Learning through Alignment and Uniformity on the Hypersphere
741,Adam Ibrahim,"Mila, Université de Montréal",Ioannis Mitliagkas,"MILA, UdeM",Linear Lower Bounds and Conditioning of Differentiable Games
742,Michal Lukasik,Google Research,Sanjiv Kumar,"Google Research, NY",Does label smoothing mitigate label noise?
743,Evangelia Gergatsouli,UW-Madison,Christos Tzamos,UW-Madison,Black-Box Methods for Restoring Monotonicity
744,Jingyu Zhao,The University of Hong Kong,Guangjian Tian,Huawei Noah’s Ark Lab,Do RNN and LSTM have Long Memory?
745,Farzan Farnia,Massachusetts Institute of Technology,Asuman Ozdaglar,MIT,Do GANs always have Nash equilibria?
746,Thibaut Vidal,Pontifical Catholic University of Rio de Janeiro,Maximilian Schiffer,"TUM School of Management, Technical University of Munich",Born-again Tree Ensembles
747,Hoang NT,RIKEN AIP & Tokyo Tech,Takanori Maehara,RIKEN AIP,Graph Homomorphism Convolution
748,Yuji Roh,KAIST,Changho Suh,KAIST,FR-Train: A Mutual Information-Based Approach to Fair and Robust Training
749,Qinqing Zheng,University of Pennsylvania,Weijie Su,University of Pennsylvania,Sharp Composition Bounds for Gaussian Differential Privacy via Edgeworth Expansion
750,Bingcong Li,University of Minnesota,Georgios B. Giannakis,University of Minnesota,Almost Tune-Free Variance Reduction
751,Nina Balcan,Carnegie Mellon University,Ellen Vitercik,Carnegie Mellon University,Refined bounds for algorithm configuration: The knife-edge of dual class approximability
752,Corinna Cortes,Google Research,Ningshan Zhang,Hudson River Trading,Online Learning with Dependent Stochastic Feedback Graphs
753,Jaesik Yoon,SAP,Sungjin Ahn,Rutgers University,Robustifying Sequential Neural Processes
754,Peisong Wang,"Institute of Automation, Chinese Academy of Sciences",Jian Cheng,"""Chinese Academy of Sciences, China""",Towards Accurate Post-training Network Quantization via Bit-Split and Stitching
755,Kyriakos Axiotis,MIT,Maxim Sviridenko,Yahoo! Research,Sparse Convex Optimization via Adaptively Regularized Hard Thresholding
756,Juan Perdomo,"University of California, Berkeley",University of California Moritz Hardt,"University of California, Berkeley",Performative Prediction
757,Joey Bose,McGill/Mila,Will Hamilton,McGill University and Mila,Latent Variable Modelling with Hyperbolic Normalizing Flows
758,Hanrui Zhang,Duke University,Vincent Conitzer,Duke,Learning the Valuations of a $k$-demand Agent
759,Tamara Fernandez,University College London,Wenkai Xu,Gatsby Unit，UCL,Kernelized Stein Discrepancy Tests of Goodness-of-fit  for Time-to-Event Data
760,Wenhui Yu,Tsinghua University,Zheng Qin,Tsinghua University,Graph Convolutional Network for Recommendation with Low-pass Collaborative Filters
761,Yasutoshi Ida,NTT,Hisashi Kashima,Kyoto University/RIKEN Center for AIP,Fast Deterministic CUR Matrix Decomposition with Accuracy Assurance
762,Yi Li,Nanyang Technological University,David Woodruff,Carnegie Mellon University,Input-Sparsity Low Rank Approximation in Schatten Norm
763,Kezhen Chen,Northwestern University,Jianfeng Gao,Microsoft Research AI,Mapping natural-language problems to formal-language solutions using structured neural representations
764,Fabian Pedregosa,Google,Damien Scieur,"Samsung - SAIT AI Lab, Montreal",Acceleration through spectral density estimation
765,Zhun Deng,Harvard,Linjun Zhang,Rutgers University,Interpreting Robust Optimization via Adversarial Influence Functions
766,PRASAD Chalasani,XaiPient,Somesh Jha,"University of Wisconsin, Madison",Concise Explanations of Neural Networks using Adversarial Training
767,Silviu Pitis,University of Toronto,Jimmy Ba,University of Toronto,Maximum Entropy Gain Exploration for Long Horizon Multi-goal Reinforcement Learning
768,Siamak Ravanbakhsh,McGill - Mila,Siamak Ravanbakhsh,McGill - Mila,Universal Equivariant Multilayer Perceptrons
769,Kaiyi Ji,The Ohio State University,Yingbin LIANG,The Ohio State University,History-Gradient Aided Batch Size Adaptation for Variance Reduced Algorithms
770,Yi-Ling Qiao,"University of Maryland, College Park",Ming Lin,UMD-CP & UNC-CH,Scalable Differentiable Physics for Learning and Control
771,Damien Scieur,"Samsung - SAIT AI Lab, Montreal",Fabian Pedregosa,Google,Universal Asymptotic Optimality of Polyak Momentum
772,Huang Hengguan,NUS,Ye Wang,National University of Singapore,Deep Graph Random Process for Relational-Thinking-Based  Speech Recognition
773,Brahma Pavse,University of Texas at Austin,Peter Stone,University of Texas at Austin,Reducing Sampling Error in Batch Temporal Difference Learning
774,Rares-Darius Buhai,Massachusetts Institute of Technology,David Sontag,Massachusetts Institute of Technology,Empirical Study of the Benefits of Overparameterization in Learning Latent Variable Models
775,Corinna Cortes,Google Research,Ningshan Zhang,Hudson River Trading,Adaptive Region-Based Active Learning
776,Giuseppe Vietri,University of Minnesota,Steven Wu,University of Minnesota,New Oracle-Efficient Algorithms for Private Synthetic Data Release
777,Aadirupa Saha,"Indian Institute of Science (IISc), Bangalore",Michal Valko,DeepMind,Improved Sleeping Bandits with Stochastic Action Sets and Adversarial Rewards
778,Yaqi Duan,Princeton University,Mengdi Wang,Princeton University,Minimax-Optimal Off-Policy Evaluation with Linear Function Approximation
779,Sam Witty,"University of Massachusetts, Amherst",Vikash Mansinghka,Massachusetts Institute of Technology,Causal Inference using Gaussian Processes with Structured Latent Confounders
780,Yuda Song,"University of California, San Diego",Sicun Gao,"University of California, San Diego",Provably Efficient Model-based Policy Adaptation
781,Darren Lin,UC Berkeley,Michael Jordan,UC Berkeley,On Gradient Descent Ascent for Nonconvex-Concave Minimax Problems
782,Shaocong Ma,University of Utah,Yi Zhou,University of Utah,Understanding the Impact of Model Incoherence on Convergence of Incremental SGD with Random Reshuffle
783,Tianju Xue,Princeton University,Ryan P. Adams,Princeton University,Amortized Finite Element Analysis for Fast PDE-Constrained Optimization
784,Brian Brubach,Wellesley College,Leonidas Tsepenekas,"University of Maryland, College Park",A Pairwise Fair and Community-preserving Approach to k-Center Clustering
785,Qianli Shen,Peking University,Tuo Zhao,Georgia Tech,Deep Reinforcement Learning with Smooth Policy
786,Matt Hoffman,Google,Yian Ma,Google,Black-Box Variational Inference as a Parametric Approximation to Langevin Dynamics
787,Harsh Satija,McGill University,Joelle Pineau,McGill University / Facebook,Constrained Markov Decision Processes via Backward Value Functions
788,Yanzhi Chen,University of Edinburgh,Zhanxing Zhu,Peking University,On Breaking Deep Generative Model-based Defenses and Beyond
789,Lijun Wu,Microsoft Research; Sun Yat-sen University,Tie-Yan Liu,Microsoft Research Asia,Sequence Generation with Mixed Representations
790,Amit Dhurandhar,IBM Research,Ronny Luss,IBM Research,Enhancing Simple Models by Exploiting What They Already Know
791,Ankit Raj,University of Illinois at Urbana-Champaign,Bo Li,UIUC,Improving Robustness of Deep-Learning-Based Image Reconstruction
792,Dylan Peifer,Cornell University,Daniel Halpern-Leistner,Cornell University,Learning Selection Strategies in Buchberger’s Algorithm
793,Juntang Zhuang,Yale University,James Duncan,Yale University,Adaptive Checkpoint Adjoint Method for Gradient Estimation in Neural ODE
794,Dimitris Tsipras,MIT,Aleksander Madry,MIT,From ImageNet to Image Classification: Contextualizing Progress on Benchmarks
795,Blake Bordelon,Harvard University,Cengiz Pehlevan,Harvard University,Spectrum Dependent Learning Curves in Kernel Regression and Wide Neural Networks
796,Chris Finlay,McGill University,Adam Oberman,McGill University,How to Train Your Neural ODE: the World of Jacobian and Kinetic Regularization
797,Ali Siahkamari,Boston University,Venkatesh Saligrama,Boston University,Piecewise Linear Regression via a Difference of Convex Functions
798,Rakshit Trivedi,Georgia Institute of Technology,Hongyuan Zha,Georgia Institute of Technology,GraphOpt: Learning Optimization Models of Graph Formation
799,Minh Hoang,Carnegie Mellon University,Carleton Kingsford,Carnegie Mellon University,Optimizing Dynamic Structures with Bayesian Generative Search
800,Ting Chen,Google Brain,Yizhou Sun,UCLA,Differentiable Product Quantization for End-to-End Embedding Compression
801,Xin Su,Tsinghua University,Feng Chen,Tsinghua University,Task Understanding from Confusing Multi-task Data
802,Zhimei Li,Shanghai University of Finance and Economics,Yaowu Zhang,Shanghai University of Finance and Economics,On a projective ensemble approach to two sample test for equality of distributions
803,Chen Dan,Carnegie Mellon University,Pradeep Ravikumar,Carnegie Mellon University,Sharp Statistical Guaratees for Adversarially Robust Gaussian Classification
804,Sudeep Salgia,Cornell University,Sattar Vakili,Prowler.io,Stochastic Coordinate Minimization with Progressive Precision for Stochastic Convex Optimization
805,Seong-Jin Park,Samsung Advanced Institute of Technology,Sung Ju Hwang,"KAIST, AITRICS",Meta Variance Transfer: Learning to Augment from the Others
806,Utku Evci,Google,Erich Elsen,Google,Rigging the Lottery: Making All Tickets Winners
807,Hyeonseong Jeon,Sungkyunkwan University,Simon Woo,SKKU,T-GD: Transferable GAN-generated Images Detection Framework
808,Risheng Liu,Dalian University of Technology,Jin Zhang,Southern University of Science and Technology,A Generic First-Order Algorithmic Framework for Bi-Level Programming Beyond Lower-Level Singleton
809,Guangzeng Xie,Peking University,Zhihua Zhang,Peking University,Lower Complexity Bounds for Finite-Sum Convex-Concave Minimax Optimization Problems
810,Priyank Jaini,University of Amsterdam,Marcus Brubaker,Borealis AI,Tails of Lipschitz Triangular Flows
811,Srinadh Bhojanapalli,Google AI,Sanjiv Kumar,"Google Research, NY",Low-Rank Bottleneck in Multi-head Attention Models
812,Jiacheng Cheng,"University of California, San Diego",Dacheng Tao,The University of Sydney,Learning with Bounded Instance- and Label-dependent Label Noise
813,Mark Braverman,Princeton University,Yi Zhang,Princeton University,"Calibration, Entropy Rates, and Memory in Language Models"
814,John Miller,"University of California, Berkeley",University of California Moritz Hardt,"University of California, Berkeley",Strategic Classification is Causal Modeling in Disguise
815,Hongyuan Mei,Johns Hopkins University,Jason Eisner,Microsoft Semantic Machines / Johns Hopkins Univ.,Neural Datalog Through Time: Informed Temporal Modeling via Logical Specification
816,Yingyi Ma,UIC,Xinhua Zhang,University of Illinois at Chicago (UIC),Convex Representation Learning for Generalized Invariance in Semi-Inner-Product Space
817,Louis-Pascal Xhonneux,Mila / Université de Montréal,Jian Tang,HEC Montreal & MILA,Continuous Graph Neural Networks
818,Florence Regol,McGill University,Mark Coates,McGill University,Active Learning on Attributed Graphs via Graph   Cognizant Logistic Regression and Preemptive Query Generation
819,Daoli Zhu,Shanghai Jiao Tong University,Lei Zhao,Shanghai Jiao Tong University,Linear Convergence of Randomized Primal-Dual Coordinate Method for Large-scale Linear Constrained Convex Programming
820,Brian Zhang,Carnegie Mellon University,Tuomas Sandholm,Carnegie Mellon University,Sparsified Linear Programming for Zero-Sum Equilibrium Finding
821,Quoc Tran-Dinh,The University of North Carolina at Chapel Hill,Lam Nguyen,"IBM Research, Thomas J. Watson Research Center",Stochastic Gauss-Newton Algorithms for Nonconvex Compositional Optimization
822,Vitchyr Pong,UC Berkeley,Sergey Levine,UC Berkeley,Skew-Fit: State-Covering Self-Supervised Reinforcement Learning
823,YUREN MAO,"School of Computer Science and Engineering, University of New South Wales",Xuemin Lin,University of New South Wales,Adaptive Adversarial Multi-task Representation Learning
824,Jiabao Lei,South China University of Technology,Kui Jia,South China University of Technology,Analytic Marching: An Analytic Meshing Solution from Deep Implicit Surface Networks
825,Yuchen Lu,Mila & University of Montreal,Olivier Pietquin,Google Brain,Countering Language Drift with Seeded Iterated Learning
826,Pengyu Cheng,Duke University,Lawrence Carin,Duke,CLUB: A Contrastive Log-ratio Upper Bound of Mutual Information
827,Chi Jin,Princeton University,Tiancheng Yu,MIT,Reward-Free Exploration for Reinforcement Learning
828,Guanyi Wang,Georgia Institute of Technology,Santanu  Dey,Georgia Institute of Technology,Upper bounds for Model-Free Row-Sparse Principal Component Analysis
829,Jingwei Zhuo,Alibaba Group,Kun Gai,Alibaba Group,Learning Optimal Tree Models under Beam Search
830,Deb Mahapatra,National University of Singapore,Vaibhav Rajan,National University of Singapore,Multi-Task Learning with User Preferences: Gradient Descent with Controlled Ascent in Pareto Optimization
831,Yuhao Zhang,University of Wisconsin-Madison,Loris D'Antoni,University of Wisconsin-Madison,Robustness to Programmable String Transformations via Augmented Abstract Training
832,Tianyu Wang,Duke University,Cynthia Rudin,Duke,Bandits for BMO Functions
833,Zhengyang Shen,Peking University,Jinwen Ma,Peking University,PDO-eConvs: Partial Differential Operator Based Equivariant Convolutions
834,Michael Zhu,Stanford University,Jun Zhu,Tsinghua University,Variance Reduction and Quasi-Newton for Particle-Based Variational Inference
835,Suraj Nair,Stanford University,Chelsea Finn,Stanford,Goal-Aware Prediction: Learning to Model What Matters
836,Xuezhou Zhang,UW-Madison,Jerry Zhu,University of Wisconsin-Madison,Adaptive Reward-Poisoning Attacks against Reinforcement Learning
837,Zijun Zhang,University of Calgary,Liam Paull,Université de Montréal,Perceptual Generative Autoencoders
838,Jinshuo Dong,University of Pennsylvania,Ryan Rogers,LinkedIn,Optimal Differential Privacy Composition for Exponential Mechanisms
839,Zhongxiang Dai,National University of Singapore,Teck-Hua Ho,National University of Singapore,R2-B2: Recursive Reasoning-Based Bayesian Optimization for No-Regret Learning in Games
840,Zhizhong Han,"University of Maryland, College Park",Matthias Zwicker,University of Maryland,DRWR: A Differentiable Renderer without Rendering for Unsupervised 3D Structure Learning from Silhouette Images
841,Geon-Hyeong Kim,KAIST,Kee-Eung Kim,KAIST,Variational Inference for Sequential Data with Future Likelihood Estimates
842,Zehua Lai,University of Chicago,Lek-Heng Lim,University of Chicago, Recht-Re Noncommutative Arithmetic-Geometric Mean Conjecture is False
843,Sanghamitra Dutta,Carnegie Mellon University,Kush Varshney,IBM Research AI,Is There a Trade-Off Between Fairness and Accuracy? A Perspective Using Mismatched Hypothesis Testing
844,Denny Zhou,Google Brain,Dale Schuurmans,Google / University of Alberta,"Go Wide, Then Narrow: Efficient Training of Deep Thin Networks"
845,DiJia Su,Princeton University,Craig Boutilier,Google,ConQUR: Mitigating Delusional Bias in Deep Q-Learning 
846,Zhe Feng,Harvard University,Haifeng Xu,University of Virginia,The Intrinsic Robustness of Stochastic Bandits to Strategic Manipulation
847,Yang Yu,Purdue University,Guang Cheng,Purdue University,Simultaneous Inference for Massive Data: Distributed Bootstrap
848,Lin Chen,Yale University,Amin Karbasi,Yale,More Data Can Expand The Generalization Gap Between Adversarially Robust and Standard Models
849,Di Wang,State University of New York at Buffalo,Jinhui Xu,SUNY Buffalo,On Differentially Private Stochastic Convex Optimization  with Heavy-tailed Data
850,Tianxiao Shen,MIT,Tommi Jaakkola,MIT,Educating Text Autoencoders: Latent Representation Guidance via Denoising
851,Shengpu Tang,University of Michigan,Jenna Wiens,University of Michigan,Clinician-in-the-Loop Decision Making: Reinforcement Learning with Near-Optimal Set-Valued Policies
852,Miaoyun Zhao,Duke University,Lawrence Carin,Duke,On Leveraging Pretrained GANs for Generation with Limited Data
853,Heewoo Jun,OpenAI,Ilya Sutskever,OpenAI,Distribution Augmentation for Generative Modeling
854,Vasileios Lioutas,Carleton University,Yuhong Guo,Carleton University,Time-aware Large Kernel Convolutions
855,Jeffrey Negrea,University of Toronto,Daniel Roy,University of Toronto; Vector Institute,Generalization via Derandomization
856,Alexander Bogatskiy,University of Chicago,Risi Kondor,The University of Chicago,Lorentz Group Equivariant Neural Network for Particle Physics
857,Xiang Jiang,"Imagia, Dalhousie University",Mohammad Havaei,Imagia,Implicit Class-Conditioned Domain Alignment for Unsupervised Domain Adaptation
858,Lin Yang,UCLA,Mengdi Wang,Princeton University,"Reinforcement Learning in Feature Space: Matrix Bandit, Kernels, and Regret Bound"
859,Xingjun Ma,Deakin University,James Bailey,The University of Melbourne,Normalized Loss Functions for Deep Learning with Noisy Labels
860,Hrayr Harutyunyan,University of Southern California,Aram Galstyan,USC Information Sciences Institute,Improving generalization by controlling label-noise information in neural network weights
861,Justin Khim,Carnegie Mellon University,Pradeep Ravikumar,Carnegie Mellon University,Uniform Convergence of Rank-weighted Learning 
