,first-author,first-author-affiliation,last-author,last-author-affiliation,title
658,Pan Zhou,National University of Singapore,Jiashi Feng,National University of Singapore,New Insight into Hybrid Stochastic Gradient Descent: Beyond With-Replacement Sampling and Convexity
659,Roie Levin,Carnegie Mellon University,David Woodruff,Carnegie Mellon University,Robust Subspace Approximation in a Stream
660,Jiecao Chen,Indiana University Bloomington,Qin Zhang,Indiana University Bloomington,A Practical Algorithm for Distributed Clustering and Outlier Detection
661,Stefan Neumann,University of Vienna,Stefan Neumann,University of Vienna,Bipartite Stochastic Block Models with Tiny Clusters
662,Vincent Cohen-Addad,CNRS & Sorbonne Université,Frederik Mallmann-Trenn,MIT,Clustering Redemption–Beyond the Impossibility of Kleinberg’s Axioms
663,Yilin Zhang,University of Wisconsin-Madison,Karl Rohe,UW-Madison,Understanding Regularized Spectral Clustering via Graph Conductance
664,Eli Chien,UIUC,Olgica Milenkovic,University of Illinois at Urbana-Champaign,Query K-means Clustering and the Double Dixie Cup Problem
665,Yu Liu,Iowa State University,Kris De Brabanter,ISU,Derivative Estimation in Random Design
666,Neha Gupta,Stanford University,Aaron Sidford,Stanford,Exploiting Numerical Sparsity for Efficient Learning : Faster Eigenvector Computation and Regression
667,Lifang He,Cornell University,Fei Wang,Cornell University,Boosted Sparse and Low-Rank Tensor Regression
668,Cong Han Lim,Georgia Tech,Cong Han Lim,Georgia Tech,An Efficient Pruning Algorithm for Robust Isotonic Regression
669,Alireza Aghasi,Institute for Insight,Babhru Joshi,Rice University,A convex program for bilinear inversion of sparse vectors
670,Kishan Wimalawarne,Kyoto University,Hiroshi Mamitsuka,Kyoto University,Efficient Convex Completion of Coupled Tensors using Coupled Nuclear Norms
671,Raghav Somani,Microsoft Research Lab - India,Praneeth Netrapalli,Microsoft Research,Support Recovery for Orthogonal Matching Pursuit: Upper and Lower bounds
672,Fariborz Salehi,California Institute of Technology,Babak Hassibi,Caltech,Learning without the Phase: Regularized PhaseMax Achieves Optimal Sample Complexity
673,Anirban Laha,IBM Research,Harish Ramaswamy,IIT Madras,On Controllable Sparse Alternatives to Softmax
674,Guy Bresler,MIT,Madalina Persu,"Two Sigma Investments, MIT",Sparse PCA from Sparse Linear Regression
675,Vatsal Sharan,Stanford University,Udi Wieder,VMware Research,Efficient Anomaly Detection via Matrix Sketching
676,Minshuo Chen,Georgia Tech,Tuo Zhao,Georgia Tech,Dimensionality Reduction for Stationary Time Series via Stochastic Nonconvex Optimization
677,Yi Chen,Northwestern University,Zhaoran Wang,"Princeton, Phd student",Contrastive Learning from Pairwise Measurements
678,Theo Lacombe,Inria Saclay,Steve OUDOT,inria,Large Scale computation of Means and Clusters for Persistence Diagrams using Optimal Transport
679,Marta Avalos,"INRIA, INSERM U1219, University of Bordeaux",Ke Sun,"Data61, CSIRO",Representation Learning of Compositional Data
680,Zeyuan Allen-Zhu,Microsoft Research,Zeyuan Allen-Zhu,Microsoft Research,How To Make the Gradients Small Stochastically: Even Faster Convex and Nonconvex SGD
681,Daniel Ting,Tableau Software,Eric Brochu,Tableau Software,Optimal Subsampling with Influence Functions
682,Jonathan Huggins,Massachusetts Institute of Technology,Lester Mackey,Microsoft Research,Random Feature Stein Discrepancies
683,Tam Le,RIKEN AIP,Makoto Yamada,Kyoto University / RIKEN AIP,Persistence Fisher Kernel: A Riemannian Manifold Kernel for Persistence Diagrams
684,Shahin Shahrampour,Texas A&M University,Vahid Tarokh,Duke University,Learning Bounds for Greedy Approximation with Explicit Feature Maps from Multiple Kernels
685,Zhen Zhang,WASHINGTON UNIVERSITY IN ST.LOUIS,Arye Nehorai,WASHINGTON UNIVERSITY IN ST.LOUIS,RetGK: Graph Kernels based on Return Probabilities of Random Walks
686,Priyank Jaini,University of Waterloo,Yaoliang Yu,University of Waterloo,"Deep Homogeneous Mixture Models: Representation, Separation, and Approximation"
687,Geneviève Robin,École Polytechnique,Eric Moulines,Ecole Polytechnique,Low-rank Interaction with Sparse Additive Effects Model for Large Data Frames
688,Daniel Pimentel-Alarcon,Georgia State University,Daniel Pimentel-Alarcon,Georgia State University,Mixture Matrix Completion
689,Yonghong Luo,Nankai University,Yuan xiaojie,Nankai Univeristy,Multivariate Time Series Imputation with Generative Adversarial Networks
690,Lior Kamma,Aarhus University,Kasper Green Larsen,"Aarhus University, MADALGO",Fully Understanding The Hashing Trick
691,Michel Deudon,Ecole Polytechnique,Michel Deudon,Ecole Polytechnique,Learning semantic similarity in a continuous space
692,Raanan Y. Rohekar,Intel Corporation,Gal Novik,Intel AI,Bayesian Structure Learning by Recursive Bootstrap
693,Yao Li,"University of California, Davis",Cho-Jui Hsieh,"UCLA, Google Research",Learning from Group Comparisons: Exploiting Higher Order Interactions
694,Anna Korba,TELECOM PARISTECH,Florence d'Alché-Buc,"LTCI,Télécom ParisTech, University of Paris-Saclay",A Structured Prediction Approach for Label Ranking
695,Alexandre Marques,Massachusetts Institute of Technology,Karen Willcox,MIT,Contour location via entropy reduction leveraging multiple information sources
696,Jian Li,"Institute of Information Engineering, CAS",Weiping Wang,"Institute of Information Engineering, CAS, China",Multi-Class Learning: From Theory to Algorithm
697,Zhilu Zhang,Cornell University,Mert Sabuncu,Cornell,Generalized Cross Entropy Loss for Training Deep Neural Networks with Noisy Labels
698,Krishna Pillutla,University of Washington,Zaid Harchaoui,University of Washington,A Smoother Way to Train Structured Prediction Models
699,Qi Liu,Facebook AI Research,Alexander Gaunt,Microsoft Research,Constrained Graph Variational Autoencoders for Molecule Design
700,Wenbo Wang,Binghamton University,Xingye Qiao,Binghamton University,Learning Confidence Sets using Support Vector Machines
701,Wenye Li,"The Chinese University of Hong Kong, Shenzhen",Shuguang Cui,"The Chinese University of Hong Kong, Shenzhen",Fast Similarity Search via Optimal Sparse Lifting
702,Haitian Sun,Carnegie Mellon University,Lidong Bing,Tencent AI Lab,Semi-Supervised Learning with Declaratively Specified Entropy Constraints
703,Liudmila Prokhorenkova,Yandex,Andrey Gulin,Yandex,CatBoost: unbiased boosting with categorical features
704,Liuyi Yao,State University of New York at Buffalo,Aidong Zhang,SUNY Buffalo,Representation Learning for Treatment Effect Estimation from Observational Data
705,Sami Abu-El-Haija,Information Sciences Institute @ USC,Alex Alemi,Google,Watch Your Step: Learning Node Embeddings via Graph Attention
706,An Zhao,Renmin University of China,Ji-Rong Wen,Renmin University of China,Domain-Invariant Projection Learning for Zero-Shot Recognition
707,Junnan Li,National University of Singapore,Mohan Kankanhalli,"National University of Singapore,",Unsupervised Learning of View-invariant Action Representations
708,Valerio Perrone,University of Warwick,Cedric Archambeau,Amazon,Scalable Hyperparameter Transfer Learning
709,Jing LI,"University of Nantes, LS2N lab",Patrick Le Callet,"""Universite de Nantes, France""",Hybrid-MST: A Hybrid Active Sampling Strategy for Pairwise Preference Aggregation
710,Shiva Gopakumar,Deakin University,Svetha Venkatesh,Deakin University,Algorithmic Assurance: An Active Approach to Algorithmic Testing using Bayesian Optimisation
711,Yuxin Chen,Caltech,Yisong Yue,Caltech,Understanding the Role of Adaptivity in Machine Teaching: The Case of Version Space Learners
712,Jack Goetz,University of Michigan,Paul Zimmerman,University of Michigan,Active Learning for Non-Parametric Regression Using Purely Random Trees
713,Shali Jiang,Washington University in St. Louis,Roman Garnett,Washington University in St. Louis,Efficient nonmyopic batch active search
714,Hippolyt Ritter,University College London,David Barber,University College London,Online Structured Laplace Approximations for Overcoming Catastrophic Forgetting
715,Asier Mujika,ETH Zurich,Angelika Steger,ETH Zurich,Approximating Real-Time Recurrent Learning with Random Kronecker Factors
716,Claudio Gentile,INRIA,Fabio Vitale,Sapienza University of Rome,Online Reciprocal Recommendation with Theoretical Performance Guarantees
717,Chaosheng Dong,University of Pittsburgh,Bo Zeng,pitt,Generalized Inverse Optimization through Online Learning
718,Jianjun Yuan,University of Minnesota,Andrew Lamperski,University of Minnesota,Online convex optimization for cumulative constraints
719,Pierre Gaillard,"INRIA Paris, DI ENS",Olivier Wintenberger,,Efficient online algorithms for fast-rate regret bounds under sparsity
720,Shinji Ito,"NEC Corporation,      University of Tokyo",Ken-Ichi Kawarabayashi,National Institute of Informatics,Regret Bounds for Online Portfolio Selection with a Cardinality Constraint
721,Kuang Xu,Stanford Graduate School of Business,Kuang Xu,Stanford Graduate School of Business,Query Complexity of Bayesian Private Learning
722,Jonathan Ullman,Northeastern University,Thomas Steinke,IBM Research - Almaden,The Limits of Post-Selection Generalization
723,Emilie Kaufmann,CNRS & CRIStAL (SequeL),Aurélien Garivier,ENS Lyon,Sequential Test for the Lowest Mean: From Thompson to Murphy Sampling
724,Lixing Chen,University of Miami,Zhuo  Lu,University of South Florida,Contextual Combinatorial Multi-armed Bandits with Volatile Arms and Submodular Reward
725,Kevin Jamieson,U Washington,Lalit Jain,University of Washington,A Bandit Approach to Sequential Experimental Design with False Discovery Control
726,Xiaowei Chen,The Chinese University of Hong Kong,John C. S. Lui,The Chinese University of Hong Kong,Community Exploration: From Offline Optimization to Online Learning
727,Yonatan Gur,Stanford University,Ahmad Momeni,Stanford University,Adaptive Learning with Unknown Information Flows
728,Siwei Wang,"IIIS, Tsinghua University",Longbo Huang,"IIIS, Tsinghua Univeristy",Multi-armed Bandits with Compensation
729,Yi Qi,Tsinghua University,Maosong Sun,,Bandit Learning with Implicit Feedback
730,Jean-Bastien Grill,Google DeepMind,Remi Munos,DeepMind,Optimistic optimization of a Brownian
731,Virag Shah,Stanford,Ramesh Johari,Stanford University,Bandit Learning with Positive Externalities
732,Ilai Bistritz,Stanford,Amir Leshem,Bar-Ilan University,Distributed Multi-Player Bandits - a Game of Thrones Approach
733,Bianca Dumitrascu,Princeton University,Barbara Engelhardt,Princeton University,PG-TS: Improved Thompson Sampling for Logistic Contextual Bandits
734,Tyler Lu,Google,Craig Boutilier,Google,Non-delusional Q-learning and value-iteration
735,Jack Umenberger,Uppsala University,Thomas Schön,Uppsala University,Learning convex bounds for linear quadratic control policy synthesis
736,Jacob Buckman,Johns Hopkins University,Honglak Lee,Google Brain,Sample-Efficient Reinforcement Learning with Stochastic Ensemble Value Expansion
737,Andrea Tirinzoni,Politecnico di Milano,Brian Ziebart,University of Illinois at Chicago,Policy-Conditioned Uncertainty Sets for Robust Markov Decision Processes
