MLHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,year,first-author,first-author-gender,first-author-affiliation,last-author,last-author-gender,last-author-affiliation,journal/conference,title,number-of-authors,paper-url,DBLP-url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,2018,Jen-Tang Lu,Male,MGH & BWH Center for Clinical Data Science,Stuart R. Pomerantz,Male,Massachusetts General Hospital,MLHC,"Deep Spine - Automated Lumbar Vertebral Segmentation, Disc-Level Designation, and Spinal Stenosis Grading using Deep Learning.",8,http://proceedings.mlr.press/v85/lu18a.html,https://dblp.org/rec/conf/mlhc/LuPBDAMGP18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,2018,Rafid Mahmood,Male,University of Toronto,Timothy C. Y. Chan,Male,University of Toronto,MLHC,Automated Treatment Planning in Radiation Therapy using Generative Adversarial Networks.,5,http://proceedings.mlr.press/v85/mahmood18a.html,https://dblp.org/rec/conf/mlhc/MahmoodBMDC18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,2018,Selin Merdan,Female,University of Michigan,Brian Denton,Male,University of Michigan,MLHC,Integrating Machine Learning and Optimization Methods for Imaging of Patients with Prostate Cancer.,3,http://proceedings.mlr.press/v85/merdan18a.html,https://dblp.org/rec/conf/mlhc/MerdanGD18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,2018,Xenia Miscouridou,Female,University of Oxford,Rajesh Ranganath,Male,New York University,MLHC,Deep Survival Analysis - Nonparametrics and Missingness.,4,http://proceedings.mlr.press/v85/miscouridou18a.html,https://dblp.org/rec/conf/mlhc/MiscouridouPER18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,2018,Jeeheh Oh,Female,University of Michigan,Jenna Wiens,Female,University of Michigan,MLHC,Learning to Exploit Invariances in Clinical Time-Series Data using Sequence Transformer Networks.,3,http://proceedings.mlr.press/v85/oh18a.html,https://dblp.org/rec/conf/mlhc/OhWW18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,2018,Murali Ravuri,Undefined,nan,Xavier Amatriain,Undefined,nan,MLHC,Learning from the experts - From expert systems to machine-learned diagnosis models.,4,http://proceedings.mlr.press/v85/ravuri18a.html,https://dblp.org/rec/conf/mlhc/RavuriKTA18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,2018,Devendra Singh Sachan,Male,Petuum Inc,Eric P. Xing,Male,Petuum Inc,MLHC,Effective Use of Bidirectional Language Modeling for Transfer Learning in Biomedical Named Entity Recognition.,4,http://proceedings.mlr.press/v85/sachan18a.html,https://dblp.org/rec/conf/mlhc/SachanXSX18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,2018,Pascal Sturmfels,Male,University of Michigan,Jenna Wiens,Female,University of Michigan,MLHC,A Domain Guided CNN Architecture for Predicting Age from Structural Brain Images.,6,http://proceedings.mlr.press/v85/sturmfels18a.html,https://dblp.org/rec/conf/mlhc/SturmfelsRAPSW18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,2018,Sana Tonekaboni,Female,University of Toronto,Anna Goldenberg,Female,University of Toronto,MLHC,Prediction of Cardiac Arrest from Physiological Signals in the Pediatric ICU.,9,http://proceedings.mlr.press/v85/tonekaboni18a.html,https://dblp.org/rec/conf/mlhc/TonekaboniMLEGG18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,2018,Bryce Woodworth,Male,University of California San Diego,Laurel D. Riek,Female,University of California San Diego,MLHC,Preference Learning in Assistive Robotics - Observational Repeated Inverse Reinforcement Learning.,4,http://proceedings.mlr.press/v85/woodworth18a.html,https://dblp.org/rec/conf/mlhc/WoodworthFZR18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,2018,Gregory Yauney,Male,Massachusetts Institute of Technology,Pratik Shah,Male,Massachusetts Institute of Technology,MLHC,Reinforcement Learning with Action-Derived Rewards for Chemotherapy and Clinical Trial Dosing Regimen Selection.,2,http://proceedings.mlr.press/v85/yauney18a.html,https://dblp.org/rec/conf/mlhc/YauneyS18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,2018,Xinyuan Zhang 0001,Male,Duke University,Lawrence Carin,Male,Duke University,MLHC,Multi-Label Learning from Medical Plain Text with Convolutional Residual Models.,5,http://proceedings.mlr.press/v85/zhang18a.html,https://dblp.org/rec/conf/mlhc/ZhangHGLC18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,2019,Mohammad Akbari,Male,New York University,Rumi Chunara,Female,New York University,MLHC,Using Contextual Information to Improve Blood Glucose Prediction.,2,http://proceedings.mlr.press/v106/akbar19a.html,https://dblp.org/rec/conf/mlhc/AkbariC19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,2019,Irfan Al-Hussaini,Male,Georgia Institute of Technology,Jimeng Sun,Male,Georgia Institute of Technology,MLHC,SLEEPER - interpretable Sleep staging via Prototypes from Expert Rules.,4,http://proceedings.mlr.press/v106/al-hussaini19a.html,https://dblp.org/rec/conf/mlhc/Al-HussainiXWS19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,2019,Siddharth Biswal,Male,Georgia Institute of Technology,Jimeng Sun,Male,Georgia Institute of Technology,MLHC,EEGtoText - Learning to Write Medical Reports from EEG Recordings.,4,http://proceedings.mlr.press/v106/biswal19a.html,https://dblp.org/rec/conf/mlhc/BiswalXWS19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,2019,Ian C. Covert,Male,University of Washington,Ming Jack Po,Male,Google AI Healthcare,MLHC,Temporal Graph Convolutional Networks for Automatic Seizure Detection.,7,http://proceedings.mlr.press/v106/covert19a.html,https://dblp.org/rec/conf/mlhc/CovertKNZSHP19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,2019,Surya Teja Devarakonda,Male,University of Massachusetts,Madalina Fiterau,Female,University of Massachusetts,MLHC,FLARe - Forecasting by Learning Anticipated Representations.,4,http://proceedings.mlr.press/v106/devarakonda19a.html,https://dblp.org/rec/conf/mlhc/DevarakondaWFF19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,2019,David Dov,Male,Duke University,Lawrence Carin,Male,Duke University,MLHC,Thyroid Cancer Malignancy Prediction From Whole Slide Cytopathology Images.,6,http://proceedings.mlr.press/v106/dov19a.html,https://dblp.org/rec/conf/mlhc/DovKCRHC19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,2019,Grace Guan,Female,Princeton University,Barbara E. Engelhardt,Female,Princeton University,MLHC,Predicting Sick Patient Volume in a Pediatric Outpatient Setting using Time Series Analysis.,2,http://proceedings.mlr.press/v106/guan19a.html,https://dblp.org/rec/conf/mlhc/GuanE19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,2019,Charles Hamesse,Male,KTH Royal Institute of Technology,Cheng Zhang 0005,Female,Microsoft Research,MLHC,Simultaneous Measurement Imputation and Outcome Prediction for Achilles Tendon Rupture Rehabilitation.,5,http://proceedings.mlr.press/v106/hamesse19a.html,https://dblp.org/rec/conf/mlhc/HamesseTAKZ19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,2019,Shiva Kaul,Undefined,Carnegie Mellon University,Karianne Anthes,Female,CrossFit Morristown,MLHC,Measuring the Sympathetic Response to Intense Exercise in a Practical Setting.,3,http://proceedings.mlr.press/v106/kaul19a.html,https://dblp.org/rec/conf/mlhc/KaulFA19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,2019,Weirui Kong,Male,University of British Columbia,Thalia Shoshana Field,Female,University of British Columbia,MLHC,A Neural Model for Predicting Dementia from Language.,4,http://proceedings.mlr.press/v106/kong19a.html,https://dblp.org/rec/conf/mlhc/KongJCF19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,2019,Trent Kyono,Male,University of California,Mihaela van der Schaar,Female,University of California,MLHC,Multi-view Multi-task Learning for Improving Autonomous Mammogram Diagnosis.,3,http://proceedings.mlr.press/v106/kyono19a.html,https://dblp.org/rec/conf/mlhc/KyonoGS19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,2019,Tingfung Lau,Male,Carnegie Mellon University,Zachary C. Lipton,Male,Carnegie Mellon University,MLHC,Embryo Staging with Weakly-Supervised Region Selection and Dynamically-Decoded Predictions.,6,http://proceedings.mlr.press/v106/lau19a.html,https://dblp.org/rec/conf/mlhc/LauNGDML19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,2019,Hao-Chih Lee,Male,Icahn School of Medicine at Mount Sinai,Joel T. Dudley,Male,Icahn School of Medicine at Mount Sinai,MLHC,Enhancing high-content imaging for studying microtubule networks at large-scale.,4,http://proceedings.mlr.press/v106/lee19a.html,https://dblp.org/rec/conf/mlhc/LeeCMD19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,2019,Guanxiong Liu,Male,University of Toronto,Marzyeh Ghassemi,Female,University of Toronto,MLHC,Clinically Accurate Chest X-Ray Report Generation.,7,http://proceedings.mlr.press/v106/liu19a.html,https://dblp.org/rec/conf/mlhc/LiuHMBWSG19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,2019,Mark Mirtchouk,Male,Stevens Institute of Technology,Samantha Kleinberg,Female,Stevens Institute of Technology,MLHC,Automated Estimation of Food Type from Body-worn Audio and Motion Sensors in Free-Living Environments.,4,http://proceedings.mlr.press/v106/mirtchouk19a.html,https://dblp.org/rec/conf/mlhc/MirtchoukMDK19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,2019,Michael Moor,Male,ETH Zurich,Karsten M. Borgwardt,Male,ETH Zurich,MLHC,Early Recognition of Sepsis with Gaussian Process Temporal Convolutional Networks and Dynamic Time Warping.,5,http://proceedings.mlr.press/v106/moor19a.html,https://dblp.org/rec/conf/mlhc/MoorHRRB19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,2019,Supriya Nagesh,Female,Georgia Institute of Technology,James M. Rehg,Male,Georgia Institute of Technology,MLHC,A Spatiotemporal Approach to Predicting Glaucoma Progression Using a CT-HMM.,6,http://proceedings.mlr.press/v106/nagesh19a.html,https://dblp.org/rec/conf/mlhc/NageshM0WSR19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,2019,Chirag Nagpal,Male, Carnegie Mellon University,Artur Dubrawski,Male,Carnegie Mellon University,MLHC,Dynamically Personalized Detection of Hemorrhage.,4,http://proceedings.mlr.press/v106/nagpal19a.html,https://dblp.org/rec/conf/mlhc/NagpalLPD19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,2019,Bret Nestor,Male,Vector Institute,Marzyeh Ghassemi,Female,Vector Institute,MLHC,Feature Robustness in Non-stationary Health Records - Caveats to Deployable Model Performance in Common Clinical Machine Learning Tasks.,8,http://proceedings.mlr.press/v106/nestor19a.html,https://dblp.org/rec/conf/mlhc/NestorMBBNHGG19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,2019,Jeeheh Oh,Female,University of Michigan,Jenna Wiens,Female,University of Michigan,MLHC,Relaxed Parameter Sharing - Effectively Modeling Time-Varying Relationships in Clinical Time-Series.,5,http://proceedings.mlr.press/v106/oh19a.html,https://dblp.org/rec/conf/mlhc/OhWTSW19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,2019,Jose Javier Gonzalez Ortiz,Male,Massachusetts Institute of Technology,Marzyeh Ghassemi,Female,Vector Institute,MLHC,Learning from Few Subjects with Large Amounts of Voice Monitoring Data.,6,http://proceedings.mlr.press/v106/ortiz19a.html,https://dblp.org/rec/conf/mlhc/OrtizMSHGG19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,2019,Stephen R. Pfohl,Male,Stanford University,Nigam H. Shah,Male,Stanford University,MLHC,Counterfactual Reasoning for Fair Clinical Risk Prediction.,4,http://proceedings.mlr.press/v106/pfohl19a.html,https://dblp.org/rec/conf/mlhc/PfohlDDS19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
