,first-author,first-author-affiliation,last-author,last-author-affiliation,title
1207,Peng Chen,The University of Texas at Austin,Omar Ghattas,The University of Texas at Austin,Projected Stein Variational Gradient Descent
1208,Vishaal Krishnan,"University of California, Riverside",Fabio Pasqualetti,"University of California, Riverside",Lipschitz Bounds and Provably Robust Training by Laplacian Smoothing
1209,Thomas Parnell,IBM Research,Haris Pozidis,IBM Research,SnapBoost: A Heterogeneous Boosting Machine
1210,Adil Salim,KAUST,Giulia Luise,University College London,The Wasserstein Proximal Gradient Algorithm
1211,Youssef Mroueh,IBM T.J Watson Research Center,Mattia Rigotti,IBM Research AI, Unbalanced Sobolev Descent 
1212,Benoît Colange,CEA,Sylvain Lespinats,"CEA Tech, INES, Annecy, France",Steering Distortions to Preserve Classes and Neighbors in Supervised Dimensionality Reduction
1213,Mathieu Carrière,Inria Sophia Antipolis,Andrew Blumberg,University of Texas,Multiparameter Persistence Image for Topological Machine Learning
1214,Hayata Yamasaki,"IQOQI Vienna, Austrian Academy of Sciences",Masato Koashi,The University of Tokyo,Learning with Optimized Random Features: Exponential Speedup by Quantum Machine Learning without Sparsity and Low-Rank Assumptions
1215,Jonathan Crabbe,University of Cambridge,Mihaela van der Schaar,University of Cambridge,Learning outside the Black-Box: The pursuit of interpretable models
1216,Christopher De Sa,Cornell,Christopher De Sa,Cornell,Random Reshuffling is Not Always Better
1217,Kaiyi Ji,The Ohio State University,H. Vincent Poor,Princeton University,Convergence of Meta-Learning with Task-Specific Adaptation over Partial Parameters
1218,Arthur Mensch,ENS,Gabriel Peyré,CNRS and ENS,Online Sinkhorn: Optimal Transport distances from sample streams
1219,Sinho Chewi,Massachusetts Institute of Technology,Philippe Rigollet,MIT,SVGD as a kernelized Wasserstein gradient flow of the chi-squared divergence
1220,Jorge Mendez,University of Pennsylvania,Eric Eaton,University of Pennsylvania,Lifelong Policy Gradient Learning of Factored Policies for Faster Training Without Forgetting
1221,Heinrich Küttler,Facebook AI Research,Tim Rocktäschel,"University College London, Facebook AI Research",The NetHack Learning Environment
1222,Junhyuk Oh,DeepMind,David Silver,DeepMind,Discovering Reinforcement Learning Algorithms
1223,Aleksandr Ermolov,University of Trento,Nicu Sebe,University of Trento,Latent World Models For Intrinsically Motivated Exploration
1224,Julien Roy,Mila,Chris Pal,"MILA, Polytechnique Montréal, Element AI",Promoting Coordination through Policy Regularization in Multi-Agent Deep Reinforcement Learning
1225,Filippos Christianos,University of Edinburgh,Stefano V Albrecht,University of Edinburgh,Shared Experience Actor-Critic for Multi-Agent Reinforcement Learning
1226,Nelson Vadori,J.P. Morgan AI Research,Manuela Veloso,J.P. Morgan AI Research ,Calibration of Shared Equilibria in General Sum Partially Observable Markov Games
1227,Arnu Pretorius,InstaDeep,Karim Beguir,InstaDeep,A game-theoretic analysis of networked system control for common-pool resource management using multi-agent reinforcement learning
1228,Thomas Anthony,DeepMind,Yoram Bachrach,Google DeepMind,Learning to Play No-Press Diplomacy with Best Response Policy Iteration
1229,Geraud Nangue Tasse,University of the Witwatersrand,Benjamin Rosman,University of the Witwatersrand,A Boolean Task Algebra for Reinforcement Learning
1230,Zhiyuan Xu,Syracuse University,Jieping Ye,Didi Chuxing,Knowledge Transfer in Multi-Task Deep Reinforcement Learning for Continuous Control
1231,Nino Vieillard,Google Brain,Matthieu Geist,"Google Research, Brain Team",Munchausen Reinforcement Learning
1232,Ricardo Luna Gutierrez,University of Leeds,Matteo Leonetti,University of Leeds,Information-theoretic Task Selection for Meta-Reinforcement Learning
1233,Yunzhi Zhang,Berkeley Artificial Intelligence Research Lab,Lerrel Pinto,New York University,Automatic Curriculum Learning through Value Disagreement
1234,Noam Brown,Facebook AI Research,Qucheng Gong,Facebook AI Research,Combining Deep Reinforcement Learning and Search for Imperfect-Information Games
1235,Yuxuan Zhao,Cornell University,Madeleine Udell,Cornell University,Matrix Completion with Quantified Uncertainty through Low Rank Gaussian Copula
1236,Makan Arastuie,University of Toledo,Kevin Xu,University of Toledo,CHIP: A Hawkes Process Model for Continuous-time Networks with Scalable and Consistent Estimation
1237,Zhe Zeng,"University of California, Los Angeles",Guy Van den Broeck,UCLA,Probabilistic Inference with Algebraic Constraints: Theoretical Limits and Practical Approximations
1238,Sriram Sankaranarayanan,"University of Colorado, Boulder",Sylvie Putot,Ecole Polytechnique,Reasoning about Uncertainties in Discrete-Time Dynamical Systems using Polynomial Forms.
1239,Jeffrey Dudek,Rice University,Kuldeep S Meel,National University of Singapore,Taming Discrete Integration via the Boon of Dimensionality
1240,Jonathan Kuck,Stanford,Stefano Ermon,Stanford,Belief Propagation Neural Networks
1241,Vitalii Aksenov,ITMO University,Janne H. Korhonen,IST Austria,Scalable Belief Propagation via Relaxed Scheduling
1242,Andy Shih,Stanford University,Stefano Ermon,Stanford,Probabilistic Circuits for Variational Inference in Discrete Graphical Models
1243,Jussi Viinikka,University of Helsinki,Mikko Koivisto,University of Helsinki,Towards Scalable Bayesian Learning of Causal DAGs
1244,Sara Rouhani,University of Texas at Dallas,Vibhav Gogate,UT Dallas,A Novel Approach for Constrained Optimization in Graphical Models
1245,Dennis Wei,IBM Research,Yue Yu,Lehigh University,DAGs with No Fears: A Closer Look at Continuous Optimization for Learning Bayesian Networks
1246,David Chiang,University of Notre Dame,Darcey Riley,University of Notre Dame,Factor Graph Grammars
1247,Marc Vuffray,Los Alamos National Laboratory,Andrey Lokhov,Los Alamos National Laboratory,Efficient Learning of Discrete Graphical Models
1248,Michael Brennan,Massachusetts Institute of Technology,Youssef Marzouk,Massachusetts Institute of Technology,Greedy inference with structure-exploiting lazy maps
1249,Mingyuan Zhang,University of Pennsylvania,Shivani Agarwal,University of Pennsylvania,Bayes Consistency vs. H-Consistency: The Interplay between Surrogate Loss Functions and the Scoring Function Class
1250,Lynton Ardizzone,Heidelberg University,Ullrich Köthe,University of Heidelberg,Training Normalizing Flows with the Information Bottleneck for Competitive Generative Classification
1251,Saurabh Garg,CMU,Zachary Lipton,Carnegie Mellon University,A Unified View of Label Shift Estimation
1252,Jishnu Mukhoti,University of Oxford,Puneet Dokania,Five AI and University of Oxford,Calibrating Deep Neural Networks using Focal Loss
1253,Chirag Gupta,Carnegie Mellon University,Aaditya Ramdas,CMU,"Distribution-free binary classification: prediction sets, confidence intervals and calibration"
1254,Ben Usman,"Boston University, Google AI",Kate Saenko,"Boston University & MIT-IBM Watson AI Lab, IBM Research",Log-Likelihood Ratio Minimizing Flows: Towards Robust and Quantifiable Neural Distribution Alignment
1255,Tong Che,MILA,Yoshua Bengio,Mila / U. Montreal,Your GAN is Secretly an Energy-based Model and You Should Use Discriminator Driven Latent Sampling
1256,Yang Li,UNC-Chapel Hill,Junier Oliva,UNC - Chapel Hill,Exchangeable Neural ODE for Set Modeling
1257,Robin Schirrmeister,University Medical Center Freiburg,Dan Zhang,Bosch Center for Artificial Intelligence,Understanding Anomaly Detection with Deep Invertible Networks through Hierarchies of Distributions and Features
1258,Ziyu Wang,Tsinghua University,Jun Zhu,Tsinghua University,Further Analysis of Outlier Detection with Deep Generative Models
1259,Eliran Shabat,Tel-Aviv University,Yishay Mansour,Tel Aviv University / Google,Sample Complexity of Uniform Convergence for Multicalibration
1260,Julian Bitterwolf,University of Tübingen,Matthias Hein,University of Tübingen,Certifiably Adversarially Robust Detection of Out-of-Distribution Data
1261,Jay Nandy,National University of Singapore,Mong Li Lee,National University of Singapore,Towards Maximizing the Representation Gap between In-Domain & Out-of-Distribution Examples
1262,Allen Liu,MIT,Ankur Moitra,MIT,Tensor Completion Made Practical
1263,Simon Foucart,Texas A&M,David Koslicki,Pennsylvania State University,Finer Metagenomic Reconstruction via Biodiversity Optimization
1264,Noam Razin,Tel Aviv University,Nadav Cohen,Tel Aviv University,Implicit Regularization in Deep Learning May Not Be Explainable by Norms
1265,Richard Zhang,University of Illinois at Urbana-Champaign,Richard Zhang,University of Illinois at Urbana-Champaign,On the Tightness of Semidefinite Relaxations for Certifying Robustness to Adversarial Examples
1266,Ruoyu Sun,University of Illinois at Urbana-Champaign,Alex Schwing,University of Illinois at Urbana-Champaign,Towards a Better Global Loss Landscape of GANs
1267,Xiaoxia (Shirley) Wu,The University of Texas at Austin,Qiang Liu,Dartmouth College,Implicit Regularization and Convergence for Weight Normalization
1268,Amit Daniely,Hebrew University and Google Research,Hadas Shacham,Hebrew University,Most ReLU Networks Suffer from $\ell^2$ Adversarial Perturbations
1269,Lirong Xia,RPI,Lirong Xia,RPI,The Smoothed Possibility of Social Choice
1270,Georgios Birmpas,University of Oxford,Alexandros Voudouris,University of Essex,Optimally Deceiving a Learning Leader in Stackelberg Games
1271,Dominik Peters,Carnegie Mellon University,Zixin Zhou,Peking University,Explainable Voting
1272,Stefano Sarao Mannelli,university of Oxford,Lenka Zdeborová,EPFL,Optimization and Generalization of Shallow Neural Networks with Quadratic Activation Functions
1273,Peizhong Ju,Purdue University,Jia Liu,The Ohio State University,"Overfitting Can Be Harmless for Basis Pursuit, But Only to a Degree"
1274,Laura Ruis,University of Amsterdam,Brenden Lake,New York University,A Benchmark for Systematic Generalization in Grounded Language Understanding
1275,Julien Launay,LightOn,Florent Krzakala,"ENS Paris, Sorbonnes Université & EPFL",Direct Feedback Alignment Scales to Modern Deep Learning Tasks and Architectures
1276,Elias Najarro,IT University of Copenhagen,Sebastian Risi,IT University of Copenhagen,Meta-Learning through Hebbian Plasticity in Random Networks
1277,Drew Linsley,Brown University,Thomas Serre,Brown University,Stable and expressive recurrent vision models
1278,Aran Nayebi,Stanford University,Daniel Yamins,Stanford University,Identifying Learning Rules From Neural Network Observables
1279,Zafeirios Fountas,University College London; Huawei Technologies,Karl Friston,University College London,Deep active inference agents using Monte-Carlo methods
1280,Maxwell Nye,MIT,Brenden Lake,New York University,Learning Compositional Rules via Neural Program Synthesis
1281,Pablo Tano,University of Geneva,Alexandre Pouget,University of Geneva,A Local Temporal Difference Code for Distributional Reinforcement Learning
1282,Zoe Ashwood,Princeton University,Jonathan Pillow,Princeton University,Inferring learning rules from animal decision-making
1283,David Lipshutz,Flatiron Institute,Dmitri Chklovskii,"Flatiron Institute, Simons Foundation, NYU Neuroscience",A Biologically Plausible Neural Network for Slow Feature Analysis
1284,Sergey Shuvaev,Cold Spring Harbor Laboratory,Alexei Koulakov,Cold Spring Harbor Laboratory,R-learning in actor-critic model offers a biologically relevant mechanism for sequential decision-making
1285,Anqi Wu,Columbia University,Liam Paninski,Columbia University,Deep Graph Pose: a semi-supervised deep graphical model for improved animal pose tracking
1286,Yinan Cao,University of Oxford,Andrew Saxe,University of Oxford,Characterizing emergent representations in a space of candidate learning rules for deep networks
1287,Siavash Golkar,Flatiron Institute,Dmitri Chklovskii,"Flatiron Institute, Simons Foundation, NYU Neuroscience",A simple normative network approximates local non-Hebbian learning in the cortex
1288,Basile Confavreux,IST Austria,Tim Vogels,Institute of Science and Technology,A meta-learning approach to (re)discover plasticity rules that carve a desired function into a neural network
1289,Ping-yeh Chiang,"University of Maryland, College Park",Tom Goldstein,University of Maryland,Detection as Regression: Certified Object Detection with Median Smoothing
1290,Aounon Kumar,"University of Maryland, College Park",Tom Goldstein,University of Maryland,Certifying Confidence via Randomized Smoothing
1291,Simon Geisler,Technical University of Munich,Stephan Günnemann,Technical University of Munich,Reliable Graph Neural Networks via Robust Aggregation
1292,shushan He,Georgia State University,Xiaojing Ye,Georgia State University,Network Diffusions via Neural Mean-Field Dynamics
1293,Konik Kothari,University of Illinois at Urbana Champaign,Ivan Dokmanić,University of Basel,Learning the Geometry of Wave-Based Imaging
1294,Amirata Ghorbani,Stanford University,James Zou,Stanford University,Neuron Shapley: Discovering the Responsible Neurons
1295,Hongwei Jin,University of Illinois at Chicago,Xinhua Zhang,UIC,Certified Robustness of Graph Convolution Networks for Graph Classification under Topological Attacks
1296,Guy Bresler,MIT,Dheeraj Nagaraj,Massachusetts Institute of Technology,Sharp Representation Theorems for ReLU Networks with Precise Dependence on Depth
1297,Wenrui Zhang,"University of California, Santa Barbara",Peng Li,"University of California, Santa Barbara",Temporal Spike Sequence Learning via Backpropagation for Deep Spiking Neural Networks
1298,Zhisheng Xiao,The University of Chicago,Yali Amit,University of Chicago,Likelihood Regret: An Out-of-Distribution Detection Score For Variational Auto-encoder
1299,Austin Tripp,University of Cambridge,Jose Miguel Hernández-Lobato,University of Cambridge,Sample-Efficient Optimization in the Latent Space of Deep Generative Models via Weighted Retraining
1300,Miles Cranmer,Princeton University,Shirley Ho,Flatiron institute/ New York University/ Carnegie Mellon,Discovering Symbolic Models from Deep Learning with Inductive Biases
1301,Jesse Mu,Stanford University,Jacob Andreas,MIT,Compositional Explanations of Neurons
1302,Kaidi Xu,Northeastern University,Cho-Jui Hsieh,UCLA,Automatic Perturbation Analysis for Scalable Certified Robustness and Beyond
1303,Yi Zhang,Princeton University,Sanjeev Arora,Princeton University,Over-parameterized Adversarial Training: An Analysis Overcoming the Curse of Dimensionality
1304,Benjamin Rhodes,University of Edinburgh,Michael U. Gutmann,University of Edinburgh,Telescoping Density-Ratio Estimation
1305,Kuldeep S Meel,National University of Singapore,Sourav Chakraborty,"Indian Statistical Institute, India",On Testing of Samplers
1306,Alexander Shekhovtsov,"Czech Technical University in Prague, Czech Republic",Boris Flach,Czech Technical University in Prague,Path Sample-Analytic Gradient Estimators for Stochastic Binary Networks
1307,Mukund Sudarshan,New York University,Rajesh Ranganath,New York University,Deep Direct Likelihood Knockoffs
1308,Ayman Boustati,University of Warwick,Adam Johansen,University of Warwick,Generalised Bayesian Filtering via Sequential Monte Carlo
1309,Sean Kulinski,Purdue University,David Inouye,Purdue University,Feature Shift Detection: Localizing Which Features Have Shifted via Conditional Distribution Tests
1310,Sait Cakmak,Georgia Institute of Technology,Enlu Zhou,Georgia Institute of Technology,Bayesian Optimization of Risk Measures
1311,Sam Daulton,Facebook,Eytan Bakshy,Facebook,Differentiable Expected Hypervolume Improvement for Parallel Multi-Objective Bayesian Optimization
1312,ZHIYAN DING,University of Wisconsin-Madison,Qin Li,University of Wisconsin-Madison,Variance reduction for Random Coordinate Descent-Langevin Monte Carlo
1313,Wei Deng,Purdue University,Faming Liang,Purdue University,A Contour Stochastic  Gradient Langevin Dynamics Algorithm for Simulations of Multi-modal Distributions
1314,Ruqi Zhang,Cornell University,Christopher De Sa,Cornell,Asymptotically Optimal Exact Minibatch Metropolis-Hastings
1315,Adil Salim,KAUST,Peter Richtarik,KAUST,Primal Dual Interpretation of the Proximal Stochastic Gradient Langevin Algorithm
1316,Rui Luo,University College London,Jun Wang,JD AI Research & UCL,Replica-Exchange Nos\'e-Hoover Dynamics for Bayesian Learning on Large Datasets
1317,Mao Ye,The University of Texas at Austin,Qiang Liu,UT Austin,Stein Self-Repulsive Dynamics: Benefits From Past Samples
1318,Aman Sinha,Stanford University,John Duchi,Stanford,Neural Bridge Sampling for Evaluating Safety-Critical Autonomous Systems
1319,Anthony Tompkins,The University of Sydney,Fabio Ramos,"University of Sydney, NVIDIA",Sparse Spectrum Warped Input Measures for Nonstationary Kernel Learning
1320,Jason Klusowski,Princeton University,Jason Klusowski,Princeton University,Sparse Learning with CART
1321,Sami Alkhoury,University Grenoble Alpes,georges Oppenheim,Private,Smooth And Consistent Probabilistic Regression Trees
1322,Byol Kim,University of Chicago,Rina Barber,University of Chicago,Predictive inference is free with the jackknife+-after-bootstrap
1323,Javier Antoran,University of Cambridge,Jose Miguel Hernández-Lobato,University of Cambridge,Depth Uncertainty in Neural Networks
1324,Clare Lyle,University of Oxford,Mark van der Wilk,Imperial College,A Bayesian Perspective on Training Speed and Model Selection
1325,Andres Masegosa,University of Almeria,Andres Masegosa,University of Almeria,Learning under Model Misspecification: Applications to Variational and Ensemble methods
1326,Amanda Coston,Carnegie Mellon University,Alexandra Chouldechova,CMU,Counterfactual Predictions under Runtime Confounding
1327,Lassi Meronen,Aalto University,Arno Solin,Aalto University,Stationary Activations for Uncertainty Calibration in Deep Learning
1328,Johan Larsson,Lund University,Jonas Wallin,Lund university,The Strong Screening Rule for SLOPE
1329,Sijing Tu,KTH Royal Institute of Technology,Aris Gionis,KTH Royal Institute of Technology,Co-exposure Maximization in Online Social Networks
1330,Xiao Wang,Singapore university of technology and design,Ioannis Panageas,UC Irvine,Fast Convergence of Langevin Dynamics on Manifold: Geodesics meet Log-Sobolev
1331,Giorgos Mamakoukas,Northwestern University,Todd Murphey,Northwestern Univ.,Memory-Efficient Learning of Stable Linear Dynamical Systems for Prediction and Control
1332,Luca De Gennaro Aquino,Grenoble Ecole de Management,Stephan Eckstein,University of Konstanz,"MinMax Methods for Optimal Transport and Beyond: Regularization, Approximation and Numerics"
1333,Tong Chen,LAAS-CNRS,Edouard Pauwels,IRIT,Semialgebraic Optimization for Lipschitz Constants of ReLU Networks
1334,Maximus Mutschler,University of Tübingen,Andreas Zell,University of Tuebingen,Parabolic Approximation Line Search for DNNs
1335,Hadi Daneshmand Daneshmand,Inria,Aurelien Lucchi,ETH Zurich,Batch normalization provably avoids ranks collapse for randomly initialised deep networks
1336,Xuefeng GAO,The Chinese University of Hong Kong,Lingjiong  Zhu,Florida State University,Breaking Reversibility Accelerates Langevin Dynamics for Non-Convex Optimization
1337,Jianyu Wang,Carnegie Mellon University,H. Vincent Poor,Princeton University,Tackling the Objective Inconsistency Problem in Heterogeneous Federated Optimization
1338,John Duchi,Stanford,Yinyu  Ye,Standord,Conic Descent and its Application to Memory-efficient Optimization over Positive Semidefinite Matrices
1339,Carles Domingo-Enrich,NYU,Joan Bruna,NYU,A mean-field analysis of two-player zero-sum games
1340,Amirhossein Reisizadeh,UC Santa Barbara,Ali Jadbabaie,MIT,Robust Federated Learning: The Case of Affine Distribution Shifts
1341,Jeremy Bernstein,Caltech,Yisong Yue,Caltech,Learning compositional functions via multiplicative weight updates
1342,Celestine Mendler-Dünner,UC Berkeley,Moritz Hardt,"University of California, Berkeley",Stochastic Optimization for Performative Prediction
1343,Guilherme Franca,UC Berkeley,Rene Vidal,"Mathematical Institute for Data Science, Johns Hopkins University, USA",Conformal Symplectic and Relativistic Optimization
1344,Guilin Li,Huawei Noah Ark's Lab,Tong Zhang,The Hong Kong University of Science and Technology,Residual Distillation: Towards Portable Deep Neural Networks without Shortcuts
1345,Zhilu Zhang,Cornell University,Mert Sabuncu,Cornell,Self-Distillation as Instance-Specific Label Smoothing
1346,Aitor Lewkowycz,Google,Guy Gur-Ari,Google,On the training dynamics of deep networks with $L_2$ regularization
1347,Zhiyuan Li,Princeton University,Sanjeev Arora,Princeton University,Reconciling Modern Deep Learning with Traditional Optimization Analyses: The Intrinsic Learning Rate
1348,Soham De,DeepMind,Sam Smith,DeepMind,Batch Normalization Biases Residual Blocks Towards the Identity Function in Deep Networks
1349,Julius Berner,University of Vienna,Philipp Grohs,University of Vienna,Numerically Solving Parametric Families of High-Dimensional Kolmogorov Partial Differential Equations via Deep Learning
1350,Shengchao Liu,MILA-UdeM,Dimitris Achlioptas,University of Athens,Bad Global Minima Exist and SGD Can Reach Them
1351,Wei Hu,Princeton University,Jeffrey Pennington,Google Brain,The Surprising Simplicity of the Early-Time Learning Dynamics of Neural Networks
1352,Tao Lin,EPFL,Martin Jaggi,EPFL,Ensemble Distillation for Robust Model Fusion in Federated Learning
1353,Ziwei Ji,University of Illinois Urbana-Champaign,Matus Telgarsky,UIUC,Directional convergence and alignment in deep learning
1354,Antonio Barbalau,University of Bucharest,Marius Popescu,University of Bucharest,Black-Box Ripper: Copying black-box models using generative evolutionary algorithms
1355,Vu Dinh,University of Delaware,Lam Ho,University of Dalhousie,Consistent feature selection for analytic deep neural networks
1356,Sascha Saralajew,Dr. Ing. h.c. F. Porsche AG,Thomas Villmann,University of Applied Sciences Mittweida,Fast Adversarial Robustness Certification of Nearest Prototype Classifiers for Arbitrary Seminorms
1357,Daniele Calandriello,DeepMind,Michal Valko,DeepMind,Sampling from a k-DPP without looking at all items
1358,Nicholas Bishop,University of Southampton,Enrico Gerding,university of Southampton,Optimal Learning from Verified Training Data
1359,Nikos Karampatziakis,Microsoft,Paul Mineiro,Microsoft,Empirical Likelihood for Contextual Bandits
1360,Cheng Meng,Renmin University of China,Wenxuan Zhong,University of Georgia,Sufficient dimension reduction for classification using principal optimal transport direction
1361,Giulia Denevi,University College of London,Carlo Ciliberto,Imperial College London,The Advantage of Conditional Meta-Learning for Biased Regularization and Fine Tuning
1362,Ignavier Ng,University of Toronto,Kun Zhang,CMU,On the Role of Sparsity and DAG Constraints for Learning Linear DAGs
1363,Henry Xu,Columbia University,Changxi Zheng,Columbia University,Listening to Sounds of Silence for Speech Denoising
1364,Ziqi Ke,University of Texas at Austin,Haris Vikalo,The University of Texas at Austin,A Convolutional Auto-Encoder for Haplotype Assembly and Viral Quasispecies Reconstruction
1365,Changlin Wan,Purdue University,Chi Zhang,Indiana University School of Medicine,Geometric All-way Boolean Tensor Decomposition
1366,Paris Giampouras,The Johns Hopkins University,Benjamin Haeffele,Johns Hopkins University,A novel variational form of the Schatten-$p$ quasi-norm
1367,Viet Anh Nguyen,Stanford University,Angelos Georghiou,University of Cyprus,Distributionally Robust Parametric Maximum Likelihood Estimation
1368,Aditya Bhaskara,University of Utah,Kamesh Munagala,Duke University,Adaptive Probing Policies for Shortest Path Routing
1369,Ulysse Marteau-Ferey,DI ENS / INRIA,Alessandro Rudi,"INRIA, Ecole Normale Superieure",Non-parametric Models for Non-negative Functions
1370,Zirui Liu,Texas A&M University,Xia Hu,Texas A&M University,Detecting Interactions from Neural Networks via Topological Analysis
1371,Colin Bredenberg,New York University,Cristina Savin,NYU,Learning efficient task-dependent representations with synaptic plasticity
1372,Hugo Richard,INRIA,Pierre Ablin,INRIA,Modeling Shared responses in Neuroimaging Studies through MultiView ICA
1373,Shreyas Fadnavis,Indiana University Bloomington,Eleftherios Garyfallidis,Indiana University,Patch2Self: Denoising Diffusion MRI with Self-Supervised Learning​
1374,Bastian Rieck,ETH Zurich,Smita Krishnaswamy,Yale University,Uncovering the Topology of Time-Varying fMRI Data using Cubical Persistence
1375,Shailee Jain,The University of Texas at Austin,Alexander Huth,The University of Texas at Austin,Interpretable multi-timescale models for predicting fMRI responses to continuous natural speech
1376,Kanishk Gandhi,New York University,Brenden Lake,New York University,Mutual exclusivity as a challenge for deep neural networks
1377,Peter Harrison,Max Planck Institute for Empirical Aesthetics,Nori Jacoby,Max Planck Institute for Empirical Aesthetics,Gibbs Sampling with People
1378,Kion Fallah,Georgia Institute of Technology,Christopher Rozell,Georgia Institute of Technology,Learning sparse codes from compressed representations with biologically plausible local wiring constraints
1379,Cornelius Schröder,University of Tübingen,Philipp Berens,University of Tübingen,System Identification with Biophysical Constraints: A Circuit Model of the Inner Retina
1380,Sangnie Bhardwaj,Google Research,Troy Chinen,Google,An Unsupervised Information-Theoretic Perceptual Quality Metric
1381,Robert Geirhos,University of Tübingen,Felix A. Wichmann,University of Tübingen,Beyond accuracy: quantifying trial-by-trial behaviour of CNNs and humans by measuring error consistency
1382,Nicolas Pielawski,Uppsala University,Natasa Sladoje,"Centre for Image Analysis, Department of Information Technology, Uppsala University, Sweden",CoMIR: Contrastive Multimodal Image Representation for Registration
1383,Krishna Chaitanya,ETH Zurich,Ender Konukoglu,ETH Zurich,Contrastive learning of global and local features for medical image segmentation with limited annotations
1384,Aiham Taleb,"Hasso-Plattner-Institute, Potsdam University",Christoph Lippert,"Hasso Plattner Institute for Digital Engineering, Universität Potsdam",3D Self-Supervised Methods for Medical Imaging
1385,Jean-Bastien Grill,DeepMind,Michal Valko,DeepMind,Bootstrap Your Own Latent - A New Approach to Self-Supervised Learning
1386,Mathilde Caron,INRIA / FAIR,Armand Joulin,Facebook AI research,Unsupervised Learning of Visual Features by Contrasting Cluster Assignments
1387,Lin Liu,University of Science and Technology of China,Qi Tian,Huawei Noah’s Ark Lab,Self-Adaptively Learning to Demoiré from Focused and Defocused Image Pairs
1388,Yaochen Xie,Texas A&M University,Shuiwang Ji,Texas A&M University,Noise2Same: Optimizing A Self-Supervised Bound for Image Denoising
1389,Shengyu Zhao,Tsinghua University,Song Han,MIT,Differentiable Augmentation for Data-Efficient GAN Training
1390,Zeyi Huang,carnegie mellon university,Dong Huang,Carnegie Mellon University,Comprehensive Attention Self-Distillation for Weakly-Supervised Object Detection
1391,Minguk Kang,POSTECH,Jaesik Park,POSTECH,ContraGAN: Contrastive Learning for Conditional Image Generation
1392,Jonas Geiping,University of Siegen,Michael Moeller,University of Siegen,Inverting Gradients - How easy is it to break privacy in federated learning?
1393,Gabriele Corso,University of Cambridge,Petar Veličković,DeepMind,Principal Neighbourhood Aggregation for Graph Nets
1394,Daniel Johnson,"Google Research, Brain Team",Daniel Tarlow,"Google Research, Brain Team",Learning Graph Structure With A Finite-State Automaton Layer
1395,Maosen Li,Shanghai Jiao Tong University,Ivor Tsang,"University of Technology, Sydney",Graph Cross Networks with Vertex Infomax Pooling
1396,Andreas Loukas,EPFL,Andreas Loukas,EPFL,How hard is to distinguish graphs with graph neural networks?
1397,Christopher Morris,Polytechnique Montreal,Petra Mutzel,University of Bonn,Weisfeiler and Leman go sparse: Towards scalable higher-order graph embeddings
1398,Yihe Dong,Google,Will Sawin,Columbia University,COPT: Coordinated Optimal Transport on Graphs
1399,Clément Vignac,EPFL,Pascal Frossard,EPFL,Building powerful and equivariant graph neural networks with structural message-passing
1400,Diego Mesquita,Aalto University,Samuel Kaski,Aalto University and University of Manchester,Rethinking pooling in graph neural networks
1401,Giannis Nikolentzos,Ecole Polytechnique,Michalis Vazirgiannis,École Polytechnique,Random Walk Graph Neural Networks
1402,Zheng Ma,Princeton University,Pietro Liò,University of Cambridge,Path Integral Based Convolution and Pooling for Graph Neural Networks
1403,Yu Chen,Facebook,Mohammed Zaki,RPI,Iterative Deep Graph Learning for Graph Neural Networks: Better and Robust Node Embeddings
1404,Kaixiong Zhou,Texas A&M University,Xia Hu,Texas A&M University,Towards Deeper Graph Neural Networks with Differentiable Group Normalization
1405,Luana Ruiz,University of Pennsylvania,Alejandro Ribeiro,University of Pennsylvania,Graphon Neural Networks and the Transferability of Graph Neural Networks
1406,Nicolas Keriven,"CNRS, GIPSA-lab",Samuel Vaiter,CNRS,Convergence and Stability of Graph Convolutional Networks on Large Random Graphs
1407,Xiang Zhang,Harvard University,Marinka Zitnik,Harvard University,GNNGuard: Defending Graph Neural Networks against Adversarial Attacks
1408,Dongsheng Luo,The Pennsylvania State University,Xiang Zhang,The Pennsylvania State University,Parameterized Explainer for Graph Neural Network
1409,Nathan Kallus,Cornell University,Angela Zhou,Cornell University,Confounding-Robust Policy Evaluation in Infinite-Horizon Reinforcement Learning
1410,Ayush Jain,UC San Diego,Alon Orlitsky,"University of California, San Diego",Linear-Sample Learning of Low-Rank Distributions
1411,Yulin Wang,Tsinghua University,Gao Huang,Tsinghua,Glance and Focus: a Dynamic Approach to Reducing Spatial Redundancy in Image Classification
1412,Guoqiang Wu,Tsinghua University,Jun Zhu,Tsinghua University,Multi-label classification: do Hamming loss and subset accuracy really conflict with each other?
1413,MINGZHI DONG,University College London,Jing-Hao Xue,University College London,Generalization Bound of Gradient Descent for Non-Convex Metric Learning
1414,Denny Wu,University of Toronto & Vector Institute,Ji Xu,Columbia University,On the Optimal Weighted $\ell_2$ Regularization in Overparameterized Linear Regression
1415,Ali Siahkamari,Boston University,Brian Kulis,Boston University and Amazon,Learning to Approximate a Bregman Divergence
1416,Zhou Fan,Yale University,Zhichao Wang,UC San Diego,Spectra of the Conjugate Kernel and Neural Tangent Kernel for linear-width neural networks
1417,Stanislav Fort,Stanford University / Google Research,Surya Ganguli,Stanford,Deep learning versus kernel learning: an empirical study of loss landscape geometry and the time evolution of the Neural Tangent Kernel
