,first-author,first-author-affiliation,last-author,last-author-affiliation,title
1431,Liefeng Bo,Intel Labs,Cristian Sminchisescu,Lund University/Google,Truthful Data Acquisition via Peer Prediction
1432,Katherine Heller,Duke,Nick Chater,None,Axioms for Learning from Pairwise Comparisons
1433,Charles Kemp,Carnegie Mellon University,Charles Kemp,Carnegie Mellon University,Testing Determinantal Point Processes
1434,Liam MacDermed,Google,Charles Isbell,Georgia Tech,Coded Sequential Matrix Multiplication For Straggler Mitigation
1435,Brian Kulis,UC Berkeley,Trevor Darrell,UC Berkeley,Functional Regularization for Representation Learning: A Unified Theoretical Perspective
1436,Odalric-Ambrym Maillard,INRIA,Remi Munos,Google DeepMind,Adaptive Sampling for Stochastic Risk-Averse Learning
1437,Shakir Mohamed,DeepMind,Finale P Doshi-Velez,Harvard,High-Dimensional Sparse Linear Bandits
1438,Zhihua Zhang,Shanghai Jiao Tong University,guang dai,zju,Adversarial Bandits with Corruptions
1439,Lawrence Cayton,Max Planck Institute for Biological Cybernetics,Lawrence Cayton,Max Planck Institute for Biological Cybernetics,On Regret with Multiple Best Arms
1440,Alekh Agarwal,UC Berkeley,Martin J Wainwright,UC Berkeley,Model Selection in Contextual Stochastic Bandit Problems
1441,Bill Triggs,CNRS,Bill Triggs,CNRS,An Asymptotically Optimal Primal-Dual Incremental Algorithm for Contextual Linear Bandits
1442,Charles Kemp,Carnegie Mellon University,Charles Kemp,Carnegie Mellon University,Adapting to Misspecification in Contextual Bandits
1443,Kamalika Chaudhuri,UCSD,Daniel Hsu,Columbia University,Leveraging  Predictions in Smoothed Online Convex Optimization via Gradient-based Algorithms
1444,Raghu Meka,None,Inderjit Dhillon,UT Austin & Amazon,Bandit Linear Control
1445,Lin Xiao,Facebook AI Research,Lin Xiao,Facebook AI Research,Robust-Adaptive Control of Linear Systems: beyond Quadratic Costs
1446,Yusuke Watanabe,The Institute of Statistical Mathematics,Kenji Fukumizu,Institute of Statistical Mathematics / Preferred Networks / RIKEN AIP,On the Convergence of Smooth Regularized Approximate Value Iteration Schemes
1447,Alexandre Bouchard-Côté,UBC,Dan Klein,UC Berkeley,Pontryagin Differentiable Programming: An End-to-End Learning and Control Framework
1448,Siamac Fazli,TU Berlin,Klaus-Robert Müller,TU Berlin,Leverage the Average: an Analysis of KL Regularization in Reinforcement Learning
1449,Lawrence Cayton,Max Planck Institute for Biological Cybernetics,Lawrence Cayton,Max Planck Institute for Biological Cybernetics,Implicit Distributional Reinforcement Learning
1450,Kaushik Sinha,The Ohio State University,Mikhail Belkin,Ohio State University,Small Nash Equilibrium Certificates in Very Large Games
1451,Manqi Zhao,Boston Univesity,Venkatesh Saligrama,Boston University,Contextual Games: Multi-Agent Learning with Side Information
1452,Stefan Klampfl,Graz University of Technology,Wolfgang Maass,Graz University of Technology,Recursive Inference for Variational Autoencoders
1453,Raghu Meka,None,Inderjit Dhillon,UT Austin & Amazon,Bayesian Pseudocoresets
1454,Bryan C Russell,U Washington,Andrew Zisserman,DeepMind & University of Oxford,Variational Bayesian Monte Carlo with Noisy Likelihoods
1455,Yang Wang,University of Manitoba,Greg Mori,Borealis AI,Bayesian Probabilistic Numerical Integration with Tree-Based Models
1456,Ilya Sutskever,OpenAI,Josh Tenenbaum,MIT,Beyond the Mean-Field: Structured Deep Gaussian Processes Improve the Predictive Uncertainties
1457,Liam MacDermed,Google,Charles Isbell,Georgia Tech, Fast Matrix Square Roots with Applications to Gaussian Processes and Bayesian Optimization
1458,Guillermo Cecchi,IBM Research,Jean-Baptiste Poline,CEA-INSERM,Analytical Probability Distributions and Exact Expectation-Maximization for Deep Generative Networks
1459,Kurt T Miller,PDT Partners,Michael Jordan,UC Berkeley,Decentralized Langevin Dynamics for Bayesian Learning
1460,Lei ShiUpdateMe,"University of California, Berkeley",Tom Griffiths,Princeton,Hamiltonian Monte Carlo using an adjoint-differentiated Laplace approximation: Bayesian inference for latent Gaussian models and beyond
1461,Laura Dietz,"University of Massachusetts, Amherst",Tobias Scheffer,Universität Potsdam,Decision-Making with Auto-Encoding Variational Bayes
1462,Kwang In Kim,Saarland University,Matthias Hein,University of Tübingen,"Robust, Accurate Stochastic Optimization for Variational Inference"
1463,Eric K Garcia,University of Washington,Maya R Gupta,University of Washington,"Advances in Black-Box VI: Normalizing Flows, Importance Weighting, and Optimization"
1464,Robert C Wilson,Princeton University,Leif Finkel,None,Efficient Low Rank Gaussian Variational Inference for Neural Networks
1465,Kaushik Sinha,The Ohio State University,Mikhail Belkin,Ohio State University,Liberty or Depth: Deep Bayesian Neural Nets Do Not Need Complex Weight Posterior Approximations
1466,Amarnag Subramanya,Google Inc.,Jeff A Bilmes,"University of Washington, Seattle",Projected Stein Variational Gradient Descent
1467,Erik Sudderth,Brown University,Erik Sudderth,Brown University,Lipschitz Bounds and Provably Robust Training by Laplacian Smoothing
1468,Vinod Nair,University of Toronto,Geoffrey E Hinton,Google & University of Toronto,SnapBoost: A Heterogeneous Boosting Machine
1469,Garvesh Raskutti,SAMSI,Bin Yu,None,The Wasserstein Proximal Gradient Algorithm
1470,Michael Wick,Oracle Labs,Andrew McCallum,UMass Amherst, Unbalanced Sobolev Descent 
1471,Sahand N Negahban,"University of California, Berkeley",Bin Yu,None,Steering Distortions to Preserve Classes and Neighbors in Supervised Dimensionality Reduction
1472,Guillermo Cecchi,IBM Research,Jean-Baptiste Poline,CEA-INSERM,Multiparameter Persistence Image for Topological Machine Learning
1473,Aaron Courville,U. Montreal,Yoshua Bengio,University of Montreal,Learning with Differentiable Pertubed Optimizers
1474,Ilya Sutskever,OpenAI,Josh Tenenbaum,MIT,Learning with Optimized Random Features: Exponential Speedup by Quantum Machine Learning without Sparsity and Low-Rank Assumptions
1475,Le Song,Carnegie Mellon University,Eric Xing,Petuum Inc. /  Carnegie Mellon University,Learning outside the Black-Box: The pursuit of interpretable models
1476,Russ Salakhutdinov,Carnegie Mellon University,Geoffrey E Hinton,Google & University of Toronto,Variance Reduction via Accelerated Dual Averaging for Finite-Sum Optimization
1477,Marco Cuturi,Google Brain  &  CREST - ENSAE,Alexandre d'Aspremont,CNRS - ENS,Random Reshuffling is Not Always Better
1478,Chenghui Cai,Cantor Fitzgerald,Lawrence Carin,Duke University,Optimistic Dual Extrapolation for Coherent Non-monotone Variational Inequalities
1479,Jack Culpepper,UC Berkeley,Bruno Olshausen,Redwood Center/UC Berkeley,Convergence of Meta-Learning with Task-Specific Adaptation over Partial Parameters
1480,Ruben Coen-Cagli,Albert Einstein College of Medicine,Odelia Schwartz,Albert Einstein College of Medicine,Online Sinkhorn: Optimal Transport distances from sample streams
1481,Samory Kpotufe,Princeton University,Samory Kpotufe,Princeton University,A Non-Asymptotic Analysis for Stein Variational Gradient Descent
1482,Amarnag Subramanya,Google Inc.,Jeff A Bilmes,"University of Washington, Seattle",SVGD as a kernelized Wasserstein gradient flow of the chi-squared divergence
1483,Feng Zhou,Carnegie Mellon University,Fernando D De la Torre,Carnegie Mellon University,Lifelong Policy Gradient Learning of Factored Policies for Faster Training Without Forgetting
1484,Lei ShiUpdateMe,"University of California, Berkeley",Tom Griffiths,Princeton,The NetHack Learning Environment
1485,Kaushik Sinha,The Ohio State University,Mikhail Belkin,Ohio State University,Discovering Reinforcement Learning Algorithms
1486,Boaz Nadler,Weizmann Institute of Science,Xueyuan Zhou,None,Latent World Models For Intrinsically Motivated Exploration
1487,Raghu Meka,None,Inderjit Dhillon,UT Austin & Amazon,Promoting Coordination through Policy Regularization in Multi-Agent Deep Reinforcement Learning
1488,Sundeep Rangan,Qualcomm,Vivek K Goyal,Massachusetts Institute of Technology,Shared Experience Actor-Critic for Multi-Agent Reinforcement Learning
1489,Piyush Rai,Duke University,Hal Daumé III,Univ of Maryland / Microsoft Research,Learning to Incentivize Other Learning Agents
1490,Roger Luo,Snap Inc.,Vittorio Ferrari,University of Edinburgh,Calibration of Shared Equilibria in General Sum Partially Observable Markov Games
1491,Yee Whye Teh,"University of Oxford, DeepMind",DILAN Gorur,DeepMind,A game-theoretic analysis of networked system control for common-pool resource management using multi-agent reinforcement learning
1492,Hanna Wallach,Microsoft,Andrew McCallum,UMass Amherst,Learning to Play No-Press Diplomacy with Best Response Policy Iteration
1493,Shuai Huang,Arizona State University,Jieping Ye,Arizona State University,A Boolean Task Algebra for Reinforcement Learning
1494,Vinod Nair,University of Toronto,Geoffrey E Hinton,Google & University of Toronto,Knowledge Transfer in Multi-Task Deep Reinforcement Learning for Continuous Control
1495,Vijay Desai,None,Ciamac C Moallemi,Columbia University,Munchausen Reinforcement Learning
1496,Brian Kulis,UC Berkeley,Trevor Darrell,UC Berkeley,Information-theoretic Task Selection for Meta-Reinforcement Learning
1497,Jonathan Chang,Facebook,David Blei,Columbia University,Automatic Curriculum Learning through Value Disagreement
1498,Shakir Mohamed,DeepMind,Finale P Doshi-Velez,Harvard,Combining Deep Reinforcement Learning and Search for Imperfect-Information Games
1499,Shakir Mohamed,DeepMind,Finale P Doshi-Velez,Harvard,Matrix Completion with Quantified Uncertainty through Low Rank Gaussian Copula
1500,Kevin G Waugh,University of Alberta,Michael Bowling,DeepMind / University of Alberta,Learning to Prove Theorems by Learning to Generate Theorems
1501,Matthew Wilder,University of Colorado at Boulder,Mike Mozer,Google Research and U. Colorado Boulder,CHIP: A Hawkes Process Model for Continuous-time Networks with Scalable and Consistent Estimation
1502,Arthur Gretton,"Gatsby Unit, UCL",Bharath Sriperumbudur,The Pennsylvania State University,Probabilistic Inference with Algebraic Constraints: Theoretical Limits and Practical Approximations
1503,Bernhard Nessler,TU-Graz,Wolfgang Maass,Graz University of Technology,Reasoning about Uncertainties in Discrete-Time Dynamical Systems using Polynomial Forms.
1504,Liam MacDermed,Google,Charles Isbell,Georgia Tech,Taming Discrete Integration via the Boon of Dimensionality
1505,Charles Kemp,Carnegie Mellon University,Charles Kemp,Carnegie Mellon University,Belief Propagation Neural Networks
1506,Pari Ram,IBM Research,Alexander Gray,Skytree Inc. and Georgia Tech,Scalable Belief Propagation via Relaxed Scheduling
1507,Edward Vul,Massachusetts Institute of Technology,Josh Tenenbaum,MIT,Probabilistic Circuits for Variational Inference in Discrete Graphical Models
1508,Amarnag Subramanya,Google Inc.,Jeff A Bilmes,"University of Washington, Seattle",Towards Scalable Bayesian Learning of Causal DAGs
1509,Wu-Jun Li,Nanjing University,Zhihua Zhang,Shanghai Jiao Tong University,A Novel Approach for Constrained Optimization in Graphical Models
1510,Joel Veness,DeepMind,Alan Blair,None,DAGs with No Fears: A Closer Look at Continuous Optimization for Learning Bayesian Networks
1511,Aaron Courville,U. Montreal,Aaron Courville,U. Montreal,Factor Graph Grammars
1512,Rob Fergus,DeepMind / NYU,Antonio Torralba,Massachusetts Institute of Technology,Efficient Learning of Discrete Graphical Models
1513,Jack Culpepper,UC Berkeley,Bruno Olshausen,Redwood Center/UC Berkeley,Online Bayesian Goal Inference for Boundedly Rational Planning Agents
1514,Lei ShiUpdateMe,"University of California, Berkeley",Tom Griffiths,Princeton,Greedy inference with structure-exploiting lazy maps
1515,Nino Shervashidze,"INRIA, Laboratoire d'Informatique de l'ENS",Karsten Borgwardt,ETH Zurich,Biologically Inspired Mechanisms for Adversarial Robustness
1516,Tai Sing Lee,Carnegie Mellon University,Tai Sing Lee,Carnegie Mellon University,Bayes Consistency vs. H-Consistency: The Interplay between Surrogate Loss Functions and the Scoring Function Class
1517,Lei ShiUpdateMe,"University of California, Berkeley",Tom Griffiths,Princeton,Training Normalizing Flows with the Information Bottleneck for Competitive Generative Classification
1518,Stephen Gould,ANU,Daphne Koller,insitro,Meta-Learning Stationary Stochastic Process Prediction with Convolutional Neural Processes
1519,Jonathan Chang,Facebook,David Blei,Columbia University,A Unified View of Label Shift Estimation
1520,Samuel J Gershman,Harvard University,Josh Tenenbaum,MIT,Calibrating Deep Neural Networks using Focal Loss
1521,Erik Sudderth,Brown University,Erik Sudderth,Brown University,"Distribution-free binary classification: prediction sets, confidence intervals and calibration"
1522,Paris Smaragdis,University of Illinois Urbana-Champaign,Bhiksha Raj,Carnegie Mellon University,Log-Likelihood Ratio Minimizing Flows: Towards Robust and Quantifiable Neural Distribution Alignment
1523,Matthew B Blaschko,KU Leuven,Andreas Bartels,Centre for Integrative Neuroscience,Your GAN is Secretly an Energy-based Model and You Should Use Discriminator Driven Latent Sampling
1524,Matthias Seeger,Amazon,Matthias Seeger,Amazon,Exchangeable Neural ODE for Set Modeling
1525,Percy Liang,Stanford University,Michael Jordan,UC Berkeley,Understanding Anomaly Detection with Deep Invertible Networks through Hierarchies of Distributions and Features
1526,Peter Orbanz,Columbia University,Peter Orbanz,Columbia University,Further Analysis of Outlier Detection with Deep Generative Models
1527,Jaakko Luttinen,Aalto University,Alexander Ilin,Helsinki University of Technology,Sample Complexity of Uniform Convergence for Multicalibration
1528,Amarnag Subramanya,Google Inc.,Jeff A Bilmes,"University of Washington, Seattle",Certifiably Adversarially Robust Detection of Out-of-Distribution Data
1529,Sahand N Negahban,"University of California, Berkeley",Bin Yu,None,Can I Trust My Fairness Metric? Assessing Fairness with Unlabeled Data and Bayesian Inference
1530,Alekh Agarwal,UC Berkeley,Martin J Wainwright,UC Berkeley,Towards Maximizing the Representation Gap between In-Domain & Out-of-Distribution Examples
1531,Jack Culpepper,UC Berkeley,Bruno Olshausen,Redwood Center/UC Berkeley,Reducing Adversarially Robust Learning to Non-Robust PAC Learning
1532,Sahand N Negahban,"University of California, Berkeley",Bin Yu,None,Tensor Completion Made Practical
1533,Alexander Ihler,UC Irvine,Padhraic Smyth,"University of California, Irvine",Online Matrix Completion with Side Information
1534,Marco Cuturi,Google Brain  &  CREST - ENSAE,Alexandre d'Aspremont,CNRS - ENS,Truncated Linear Regression in High Dimensions
1535,Kurt T Miller,PDT Partners,Michael Jordan,UC Berkeley,Finer Metagenomic Reconstruction via Biodiversity Optimization
1536,Le Song,Carnegie Mellon University,Eric Xing,Petuum Inc. /  Carnegie Mellon University,Implicit Regularization in Deep Learning May Not Be Explainable by Norms
1537,Andrew Guillory,University of Washington,Jeff A Bilmes,"University of Washington, Seattle",On the Tightness of Semidefinite Relaxations for Certifying Robustness to Adversarial Examples
1538,Mingyuan Zhou,University of Texas at Austin,Larry Carin,None,Towards a Better Global Loss Landscape of GANs
1539,Emily Fox,"University of Washington, Apple",Alan S Willsky,Massachusetts Institute of Technology,Implicit Regularization and Convergence for Weight Normalization
1540,Matthias Seeger,Amazon,Matthias Seeger,Amazon,Most ReLU Networks Suffer from $\ell^2$ Adversarial Perturbations
1541,Honglak Lee,U. Michigan,Andrew Y Ng,DeepLearning.AI,Geometric Exploration for Online Control
1542,Kwang In Kim,Saarland University,Matthias Hein,University of Tübingen,The Smoothed Possibility of Social Choice
1543,Sundeep Rangan,Qualcomm,Vivek K Goyal,Massachusetts Institute of Technology,Optimally Deceiving a Learning Leader in Stackelberg Games
1544,Charles Kemp,Carnegie Mellon University,Charles Kemp,Carnegie Mellon University,Explainable Voting
1545,Rob Nowak,Wisconsin,Rob Nowak,Wisconsin,Optimization and Generalization of Shallow Neural Networks with Quadratic Activation Functions
1546,Sahand N Negahban,"University of California, Berkeley",Bin Yu,None,"Overfitting Can Be Harmless for Basis Pursuit, But Only to a Degree"
1547,Elad Hazan,Princeton University,Satyen Kale,Google,A Benchmark for Systematic Generalization in Grounded Language Understanding
1548,Shobha Venkataraman,AT&T Labs -- Research,Oliver Spatscheck,None,Direct Feedback Alignment Scales to Modern Deep Learning Tasks and Architectures
1549,Liang Sun,Opera Solutions,Jieping Ye,Arizona State University,Kernelized information bottleneck leads to biologically plausible 3-factor Hebbian learning in deep networks
1550,Hanna Wallach,Microsoft,Andrew McCallum,UMass Amherst,Meta-Learning through Hebbian Plasticity in Random Networks
1551,Bernhard Nessler,TU-Graz,Wolfgang Maass,Graz University of Technology,Stable and expressive recurrent vision models
1552,Emily Fox,"University of Washington, Apple",Alan S Willsky,Massachusetts Institute of Technology,Identifying Learning Rules From Neural Network Observables
1553,George Konidaris,Duke University,Andrew G Barto,University of Massachusetts,Deep active inference agents using Monte-Carlo methods
1554,Guillermo Cecchi,IBM Research,Jean-Baptiste Poline,CEA-INSERM,Learning Compositional Rules via Neural Program Synthesis
1555,Hanna Wallach,Microsoft,Andrew McCallum,UMass Amherst,A Local Temporal Difference Code for Distributional Reinforcement Learning
1556,Alekh Agarwal,UC Berkeley,Martin J Wainwright,UC Berkeley,Inferring learning rules from animal decision-making
1557,Elad Hazan,Princeton University,Satyen Kale,Google,A Biologically Plausible Neural Network for Slow Feature Analysis
1558,Le Song,Carnegie Mellon University,Eric Xing,Petuum Inc. /  Carnegie Mellon University,R-learning in actor-critic model offers a biologically relevant mechanism for sequential decision-making
1559,Allie Fletcher,UCLA,Sundeep Rangan,Qualcomm,Deep Graph Pose: a semi-supervised deep graphical model for improved animal pose tracking
1560,Hamed Pirsiavash,University of California Irvine,Charless Fowlkes,UC Irvine,Characterizing emergent representations in a space of candidate learning rules for deep networks
1561,Ingo Steinwart,Los Alamos National Laboratory,Andreas Christmann,University of Bayreuth,A simple normative network approximates local non-Hebbian learning in the cortex
1562,Jon McAuliffe,UC Berkeley and Voleon,Jon McAuliffe,UC Berkeley and Voleon,A meta-learning approach to (re)discover plasticity rules that carve a desired function into a neural network
1563,Jian Peng,TTI Chicago,Jinbo Xu,Toyota Tech Inst at Chicago,Detection as Regression: Certified Object Detection with Median Smoothing
1564,John Duchi,UC Berkeley,Yoram Singer,Princeton,Certifying Confidence via Randomized Smoothing
1565,Peter Orbanz,Columbia University,Peter Orbanz,Columbia University,Reliable Graph Neural Networks via Robust Aggregation
1566,Siamac Fazli,TU Berlin,Klaus-Robert Müller,TU Berlin,PLLay: Efficient Topological Layer based on Persistent Landscapes
1567,Tai Sing Lee,Carnegie Mellon University,Tai Sing Lee,Carnegie Mellon University,Network Diffusions via Neural Mean-Field Dynamics
1568,Hamed Pirsiavash,University of California Irvine,Charless Fowlkes,UC Irvine,Learning the Geometry of Wave-Based Imaging
1569,James Bergstra,Kindred,Yoshua Bengio,University of Montreal,Neuron Shapley: Discovering the Responsible Neurons
1570,Charles Kemp,Carnegie Mellon University,Charles Kemp,Carnegie Mellon University,Certified Robustness of Graph Convolution Networks for Graph Classification under Topological Attacks
1571,Samy Bengio,Apple,Dennis Strelow,None,Sharp Representation Theorems for ReLU Networks with Precise Dependence on Depth
1572,Shuheng Zhou,ETH Zurich,Shuheng Zhou,ETH Zurich,Temporal Spike Sequence Learning via Backpropagation for Deep Spiking Neural Networks
1573,Yang Wang,University of Manitoba,Greg Mori,Borealis AI,Likelihood Regret: An Out-of-Distribution Detection Score For Variational Auto-encoder
1574,Liang Sun,Opera Solutions,Jieping Ye,Arizona State University,Sample-Efficient Optimization in the Latent Space of Deep Generative Models via Weighted Retraining
1575,Xiao-Ming Wu,Columbia University,Shuo-Yen Robert Li,None,Discovering Symbolic Models from Deep Learning with Inductive Biases
1576,Garvesh Raskutti,SAMSI,Bin Yu,None,Compositional Explanations of Neurons
1577,Amarnag Subramanya,Google Inc.,Jeff A Bilmes,"University of Washington, Seattle",Automatic Perturbation Analysis for Scalable Certified Robustness and Beyond
1578,Jonathan Huang,google.com,Carlos Guestrin,University of Washington,Over-parameterized Adversarial Training: An Analysis Overcoming the Curse of Dimensionality
1579,Zhirong Yang,Aalto University,Erkki Oja,Aalto University,Telescoping Density-Ratio Estimation
1580,Amarnag Subramanya,Google Inc.,Jeff A Bilmes,"University of Washington, Seattle",On Testing of Samplers
1581,Michael Wick,Oracle Labs,Andrew McCallum,UMass Amherst,Path Sample-Analytic Gradient Estimators for Stochastic Binary Networks
1582,Menachem Fromer,Hebrew University,Amir Globerson,"Tel Aviv University, Google",Deep Direct Likelihood Knockoffs
1583,Corinna Cortes,Google Research,Afshin Rostamizadeh,Google Research,Generalised Bayesian Filtering via Sequential Monte Carlo
1584,Garvesh Raskutti,SAMSI,Bin Yu,None,Feature Shift Detection: Localizing Which Features Have Shifted via Conditional Distribution Tests
1585,Shakir Mohamed,DeepMind,Finale P Doshi-Velez,Harvard,Bayesian Optimization of Risk Measures
1586,Joseph Schlecht,University of Arizona,Kobus Barnard,University of Arizona,Differentiable Expected Hypervolume Improvement for Parallel Multi-Objective Bayesian Optimization
1587,Samuel Rota Bulò,Università Ca' Foscari,Marcello Pelillo,Università Ca' Foscari di Venezia,Variance reduction for Random Coordinate Descent-Langevin Monte Carlo
1588,James Bergstra,Kindred,Yoshua Bengio,University of Montreal,A Contour Stochastic  Gradient Langevin Dynamics Algorithm for Simulations of Multi-modal Distributions
1589,Mingyuan Zhou,University of Texas at Austin,Larry Carin,None,Sequential Bayesian Experimental Design with Variable Cost Structure
1590,Jean-Pascal Pfister,Cambridge University,Mate Lengyel,University of Cambridge,Asymptotically Optimal Exact Minibatch Metropolis-Hastings
1591,George Konidaris,Duke University,Andrew G Barto,University of Massachusetts,Primal Dual Interpretation of the Proximal Stochastic Gradient Langevin Algorithm
1592,Joao V Graca,L2F INESC-ID Lisboa,Fernando Pereira,Google,Replica-Exchange Nos\'e-Hoover Dynamics for Bayesian Learning on Large Datasets
1593,Chong Wang,ByteDance Inc.,David Blei,Columbia University,Stein Self-Repulsive Dynamics: Benefits From Past Samples
1594,Jonathan Huang,google.com,Carlos Guestrin,University of Washington,Neural Bridge Sampling for Evaluating Safety-Critical Autonomous Systems
1595,Raman Arora,Johns Hopkins University,Raman Arora,Johns Hopkins University,Sparse Spectrum Warped Input Measures for Nonstationary Kernel Learning
1596,Ingo Steinwart,Los Alamos National Laboratory,Andreas Christmann,University of Bayreuth,Bootstrapping neural processes
1597,Guillermo Cecchi,IBM Research,Jean-Baptiste Poline,CEA-INSERM,Sparse Learning with CART
1598,Chonghai Hu,Zhejiang University,Weike Pan,Hong Kong UST,Smooth And Consistent Probabilistic Regression Trees
1599,Matthias Seeger,Amazon,Matthias Seeger,Amazon,Simple and Principled Uncertainty Estimation with Deterministic Deep Learning via Distance Awareness
1600,M. Pawan Kumar,Stanford University,Daphne Koller,insitro,Bayesian Deep Ensembles via the Neural Tangent Kernel
1601,Robert C Wilson,Princeton University,Leif Finkel,None,Predictive inference is free with the jackknife+-after-bootstrap
1602,Barry W Chai,Stanford,Fei-Fei Li,Princeton University,Hyperparameter Ensembles for Robustness and Uncertainty Quantification
1603,Arkadas Ozakin,Georgia Institute of Technology,Alexander Gray,Skytree Inc. and Georgia Tech,Depth Uncertainty in Neural Networks
1604,Sahand N Negahban,"University of California, Berkeley",Bin Yu,None,A Bayesian Perspective on Training Speed and Model Selection
1605,Edward Vul,Massachusetts Institute of Technology,Josh Tenenbaum,MIT,Learning under Model Misspecification: Applications to Variational and Ensemble methods
1606,Bing Bai,NEC Labs America,Mehryar Mohri,Google Research & Courant Institute of Mathematical Sciences,Counterfactual Predictions under Runtime Confounding
1607,Aurelie C Lozano,IBM Research,Naoki Abe,None,Matérn Gaussian Processes on Riemannian Manifolds
1608,Amarnag Subramanya,Google Inc.,Jeff A Bilmes,"University of Washington, Seattle",Stationary Activations for Uncertainty Calibration in Deep Learning
1609,Rob Fergus,DeepMind / NYU,Antonio Torralba,Massachusetts Institute of Technology,Task-Agnostic Amortized Inference of Gaussian Process Hyperparameters
1610,Yoshinobu Kawahara,Osaka University / RIKEN,Jeff A Bilmes,"University of Washington, Seattle",On the Expressiveness of Approximate Inference in Bayesian Neural Networks
1611,Sennay Ghebreab,None,Arnold Smeulders,None,The Strong Screening Rule for SLOPE
1612,Hamed Valizadegan,Michigan State University,Jianchang Mao,Yahoo! Labs,Co-exposure Maximization in Online Social Networks
1613,Chonghai Hu,Zhejiang University,Weike Pan,Hong Kong UST,Fast Convergence of Langevin Dynamics on Manifold: Geodesics meet Log-Sobolev
1614,Stefan Klampfl,Graz University of Technology,Wolfgang Maass,Graz University of Technology,"MinMax Methods for Optimal Transport and Beyond: Regularization, Approximation and Numerics"
1615,George Konidaris,Duke University,Andrew G Barto,University of Massachusetts,Semialgebraic Optimization for Lipschitz Constants of ReLU Networks
1616,Ilya Sutskever,OpenAI,Josh Tenenbaum,MIT,Parabolic Approximation Line Search for DNNs
1617,Raman Arora,Johns Hopkins University,Raman Arora,Johns Hopkins University,Batch normalization provably avoids ranks collapse for randomly initialised deep networks
1618,Ian H Stevenson,University of Connecticut,Konrad Koerding,None,Breaking Reversibility Accelerates Langevin Dynamics for Non-Convex Optimization
1619,Baback Moghaddam,Caltech,Kevin P Murphy,Google,Tackling the Objective Inconsistency Problem in Heterogeneous Federated Optimization
1620,Matthew Wilder,University of Colorado at Boulder,Mike Mozer,Google Research and U. Colorado Boulder,Conic Descent and its Application to Memory-efficient Optimization over Positive Semidefinite Matrices
1621,Alexander Ihler,UC Irvine,Padhraic Smyth,"University of California, Irvine",A mean-field analysis of two-player zero-sum games
1622,Hamed Pirsiavash,University of California Irvine,Charless Fowlkes,UC Irvine,Robust Federated Learning: The Case of Affine Distribution Shifts
1623,Joao V Graca,L2F INESC-ID Lisboa,Fernando Pereira,Google,Learning compositional functions via multiplicative weight updates
1624,Jean-Pascal Pfister,Cambridge University,Mate Lengyel,University of Cambridge,Stochastic Optimization for Performative Prediction
1625,Aaron Courville,U. Montreal,Aaron Courville,U. Montreal,Conformal Symplectic and Relativistic Optimization
1626,Antonio Torralba,Massachusetts Institute of Technology,Antonio Torralba,Massachusetts Institute of Technology,On Power Laws in Deep Ensembles
1627,Vivek Farias,Massachusetts Institute of Technology,Devavrat Shah,Massachusetts Institute of Technology,Residual Distillation: Towards Portable Deep Neural Networks without Shortcuts
1628,Peter Orbanz,Columbia University,Peter Orbanz,Columbia University,Bayesian Deep Learning and a Probabilistic Perspective of Generalization
1629,Jake Bouvrie,Massachusetts Institute of Technology,Tomaso Poggio,MIT,Self-Distillation as Instance-Specific Label Smoothing
1630,Tomer D Ullman,Massachusetts Institute of Technology,Josh Tenenbaum,MIT,On the training dynamics of deep networks with $L_2$ regularization
1631,Yee Whye Teh,"University of Oxford, DeepMind",DILAN Gorur,DeepMind,Reconciling Modern Deep Learning with Traditional Optimization Analyses: The Intrinsic Learning Rate
1632,Theodore Perkins,Ottawa Hospital Research Institute,Theodore Perkins,Ottawa Hospital Research Institute,Batch Normalization Biases Residual Blocks Towards the Identity Function in Deep Networks
1633,Erik Sudderth,Brown University,Erik Sudderth,Brown University,Numerically Solving Parametric Families of High-Dimensional Kolmogorov Partial Differential Equations via Deep Learning
1634,Erik Sudderth,Brown University,Erik Sudderth,Brown University,Bad Global Minima Exist and SGD Can Reach Them
1635,Vijay Desai,None,Ciamac C Moallemi,Columbia University,The Surprising Simplicity of the Early-Time Learning Dynamics of Neural Networks
1636,Vinod Nair,University of Toronto,Geoffrey E Hinton,Google & University of Toronto,Ensemble Distillation for Robust Model Fusion in Federated Learning
1637,Ian H Stevenson,University of Connecticut,Konrad Koerding,None,On Warm-Starting Neural Network Training
1638,Guillermo Cecchi,IBM Research,Jean-Baptiste Poline,CEA-INSERM,Predicting Training Time Without Training 
1639,Allie Fletcher,UCLA,Sundeep Rangan,Qualcomm,Directional convergence and alignment in deep learning
1640,Jian Peng,TTI Chicago,Jinbo Xu,Toyota Tech Inst at Chicago,Black-Box Ripper: Copying black-box models using generative evolutionary algorithms
1641,Marius Leordeanu,None,Rahul Sukthankar,Intel Labs and CMU,Consistent feature selection for analytic deep neural networks
1642,Sennay Ghebreab,None,Arnold Smeulders,None,Fast Adversarial Robustness Certification of Nearest Prototype Classifiers for Arbitrary Seminorms
1643,Shuai Huang,Arizona State University,Jieping Ye,Arizona State University,Sampling from a k-DPP without looking at all items
1644,Marco Cuturi,Google Brain  &  CREST - ENSAE,Alexandre d'Aspremont,CNRS - ENS,Optimal Learning from Verified Training Data
